SampleIndex,Timestamp,Temp,pH,Volt,EC,Weight,Weightloss,R,G,B,C,RelayStatus
961,2026-05-24 22:55:18.575,34.9,12.24,3.080,45275,113.10,82.95,1443,1979,1771,5633,ON
962,2026-05-24 22:55:19.075,34.9,12.23,3.089,45308,113.02,83.03,1445,1984,1775,5640,ON
963,2026-05-24 22:55:19.575,34.9,12.23,3.081,45358,112.93,83.11,1444,1985,1774,5626,ON
964,2026-05-24 22:55:20.075,34.9,12.23,3.082,45398,112.84,83.21,1446,1989,1776,5598,ON
965,2026-05-24 22:55:20.575,34.9,12.23,3.084,45422,112.75,83.29,1445,1988,1775,5561,ON
966,2026-05-24 22:55:21.075,34.9,12.23,3.084,45437,112.67,83.38,1448,1987,1772,5624,ON
967,2026-05-24 22:55:21.575,34.9,12.23,3.081,45446,112.59,83.46,1449,1990,1773,5590,ON
968,2026-05-24 22:55:22.075,34.9,12.23,3.087,45451,112.50,83.55,1445,1988,1770,5623,ON
969,2026-05-24 22:55:22.575,34.9,12.22,3.079,45455,112.42,83.63,1443,1989,1771,5611,ON
970,2026-05-24 22:55:23.075,34.9,12.23,3.083,45469,112.33,83.72,1441,1989,1772,5612,ON
971,2026-05-24 22:55:23.575,34.9,12.23,3.085,45510,112.24,83.81,1441,1996,1775,5610,ON
972,2026-05-24 22:55:24.075,34.9,12.23,3.085,45579,112.15,83.89,1446,2001,1777,5650,ON
973,2026-05-24 22:55:24.575,34.9,12.22,3.085,45643,112.08,83.97,1449,2005,1780,5657,ON
974,2026-05-24 22:55:25.075,34.9,12.22,3.094,45689,111.98,84.06,1449,2007,1780,5656,ON
975,2026-05-24 22:55:25.575,34.9,12.21,3.086,45732,111.90,84.15,1451,2011,1781,5600,ON
976,2026-05-24 22:55:26.075,34.9,12.22,3.073,45766,111.81,84.24,1448,2008,1778,5609,ON
977,2026-05-24 22:55:26.575,34.9,12.24,3.071,45795,111.72,84.33,1450,2013,1780,5647,ON
978,2026-05-24 22:55:27.075,34.9,12.25,3.068,45819,111.64,84.41,1449,2013,1778,5684,ON
979,2026-05-24 22:55:27.575,34.9,12.25,3.080,45846,111.56,84.49,1450,2016,1780,5700,ON
980,2026-05-24 22:55:28.075,34.9,12.25,3.075,45872,111.47,84.58,1451,2019,1782,5674,ON
981,2026-05-24 22:55:28.575,34.9,12.24,3.085,45896,111.37,84.67,1452,2021,1783,5632,ON
982,2026-05-24 22:55:29.075,34.9,12.23,3.089,45919,111.30,84.75,1453,2025,1784,5664,ON
983,2026-05-24 22:55:29.575,34.9,12.22,3.072,45962,111.21,84.84,1453,2025,1782,5680,ON
984,2026-05-24 22:55:30.075,34.9,12.23,3.079,46010,111.13,84.92,1452,2024,1781,5666,ON
985,2026-05-24 22:55:30.575,34.9,12.24,3.081,46040,111.03,85.01,1450,2023,1778,5626,ON
986,2026-05-24 22:55:31.075,34.9,12.24,3.085,46065,110.94,85.10,1449,2023,1777,5663,ON
987,2026-05-24 22:55:31.575,34.9,12.24,3.080,46081,110.87,85.18,1450,2025,1778,5706,ON
988,2026-05-24 22:55:32.075,34.9,12.24,3.078,46103,110.78,85.27,1452,2030,1782,5713,ON
989,2026-05-24 22:55:32.575,34.9,12.25,3.073,46164,110.72,85.33,1453,2033,1783,5711,ON
990,2026-05-24 22:55:33.075,34.9,12.24,3.088,46224,110.59,85.46,1453,2035,1783,5669,ON
991,2026-05-24 22:55:33.575,34.9,12.23,3.083,46283,110.50,85.55,1452,2036,1783,5685,ON
