SampleIndex,Timestamp,Temp,pH,Volt,EC,Weight,Weightloss,R,G,B,C,RelayStatus
148,2026-05-21 10:25:32.452,30.4,3.66,4.345,6503,182.71,12.99,1658,2592,1930,6733,ON
149,2026-05-21 10:25:32.952,30.4,3.66,4.363,6530,182.62,13.08,1656,2592,1930,6673,ON
150,2026-05-21 10:25:33.452,30.4,3.63,4.345,6563,182.54,13.16,1653,2584,1925,6751,ON
151,2026-05-21 10:25:33.952,30.4,3.64,4.352,6596,182.46,13.25,1653,2587,1928,6740,ON
152,2026-05-21 10:25:34.452,30.4,3.65,4.343,6632,182.37,13.34,1653,2587,1928,6734,ON
153,2026-05-21 10:25:34.952,30.4,3.67,4.341,6668,182.28,13.43,1659,2597,1935,6808,ON
154,2026-05-21 10:25:35.452,30.4,3.70,4.342,6703,182.19,13.52,1667,2607,1943,6790,ON
155,2026-05-21 10:25:35.952,30.4,3.71,4.343,6737,182.10,13.60,1671,2610,1945,6742,ON
156,2026-05-21 10:25:36.452,30.4,3.72,4.335,6768,182.03,13.68,1666,2605,1941,6610,ON
157,2026-05-21 10:25:36.952,30.5,3.74,4.336,6799,181.93,13.77,1652,2585,1929,6499,ON
158,2026-05-21 10:25:37.452,30.5,3.70,4.355,6831,181.85,13.86,1644,2573,1921,6691,ON
159,2026-05-21 10:25:37.952,30.5,3.70,4.341,6864,181.76,13.94,1656,2579,1925,6810,ON
160,2026-05-21 10:25:38.452,30.5,3.72,4.338,6896,181.67,14.04,1669,2586,1929,6885,ON
161,2026-05-21 10:25:38.952,30.5,3.75,4.332,6926,181.59,14.12,1680,2615,1940,6860,ON
162,2026-05-21 10:25:39.452,30.5,3.77,4.329,6956,181.50,14.20,1681,2623,1942,6801,ON
163,2026-05-21 10:25:39.952,30.5,3.77,4.337,6991,181.41,14.29,1666,2605,1936,6702,ON
164,2026-05-21 10:25:40.452,30.5,3.78,4.326,7029,181.32,14.38,1660,2599,1934,6852,ON
165,2026-05-21 10:25:40.952,30.5,3.79,4.341,7069,181.24,14.47,1665,2605,1940,6788,ON
166,2026-05-21 10:25:41.452,30.5,3.78,4.334,7105,181.15,14.55,1671,2613,1947,6781,ON
167,2026-05-21 10:25:41.952,30.5,3.79,4.333,7138,181.06,14.64,1677,2619,1951,6725,ON
168,2026-05-21 10:25:42.452,30.6,3.82,4.318,7171,180.97,14.73,1670,2609,1944,6642,ON
169,2026-05-21 10:25:42.952,30.6,3.83,4.336,7202,180.89,14.82,1659,2594,1934,6602,ON
170,2026-05-21 10:25:43.452,30.6,3.80,4.341,7234,180.80,14.90,1653,2583,1926,6613,ON
171,2026-05-21 10:25:43.952,30.6,3.80,4.332,7268,180.71,14.99,1662,2596,1934,6807,ON
172,2026-05-21 10:25:44.452,30.6,3.83,4.313,7303,180.62,15.08,1670,2607,1942,6749,ON
173,2026-05-21 10:25:44.952,30.6,3.84,4.346,7340,180.54,15.16,1672,2611,1945,6883,ON
174,2026-05-21 10:25:45.452,30.6,3.82,4.331,7378,180.45,15.25,1674,2616,1950,6803,ON
175,2026-05-21 10:25:45.952,30.6,3.81,4.333,7419,180.36,15.34,1671,2612,1949,6781,ON
176,2026-05-21 10:25:46.452,30.6,3.81,4.332,7456,180.28,15.43,1657,2590,1932,6657,ON
177,2026-05-21 10:25:46.952,30.7,3.83,4.326,7487,180.20,15.51,1652,2582,1926,6753,ON
178,2026-05-21 10:25:47.452,30.6,3.85,4.326,7522,180.11,15.59,1666,2602,1940,6822,ON
179,2026-05-21 10:25:47.952,30.7,3.87,4.320,7556,180.02,15.68,1677,2620,1952,6780,ON
180,2026-05-21 10:25:48.452,30.7,3.88,4.320,7590,179.93,15.77,1681,2626,1955,6744,ON
181,2026-05-21 10:25:48.952,30.7,3.88,4.317,7626,179.84,15.86,1680,2627,1957,6766,ON
182,2026-05-21 10:25:49.452,30.7,3.90,4.324,7664,179.76,15.94,1674,2620,1954,6609,ON
183,2026-05-21 10:25:49.952,30.7,3.90,4.328,7701,179.68,16.03,1666,2606,1943,6786,ON
184,2026-05-21 10:25:50.452,30.7,3.88,4.342,7732,179.58,16.13,1669,2611,1946,6858,ON
185,2026-05-21 10:25:50.952,30.7,3.88,4.304,7763,179.48,16.23,1676,2621,1954,6898,ON
186,2026-05-21 10:25:51.452,30.7,3.91,4.330,7794,179.39,16.31,1685,2633,1964,6889,ON
187,2026-05-21 10:25:51.952,30.7,3.90,4.320,7831,179.31,16.40,1684,2630,1961,6799,ON
188,2026-05-21 10:25:52.452,30.7,3.91,4.308,7867,179.22,16.48,1684,2627,1959,6791,ON
189,2026-05-21 10:25:52.952,30.7,3.94,4.307,7904,179.14,16.57,1683,2625,1956,6738,ON
190,2026-05-21 10:25:53.452,30.7,3.93,4.320,7940,179.04,16.66,1681,2623,1956,6775,ON
191,2026-05-21 10:25:53.952,30.8,3.93,4.310,7972,178.96,16.74,1679,2621,1955,6696,ON
192,2026-05-21 10:25:54.452,30.8,3.95,4.321,8003,178.88,16.83,1680,2622,1955,6785,ON
193,2026-05-21 10:25:54.952,30.8,3.93,4.322,8036,178.79,16.91,1688,2633,1962,6863,ON
194,2026-05-21 10:25:55.452,30.8,3.92,4.323,8069,178.70,17.00,1694,2639,1966,6845,ON
195,2026-05-21 10:25:55.952,30.8,3.95,4.312,8102,178.62,17.08,1696,2640,1967,6834,ON
196,2026-05-21 10:25:56.452,30.8,3.97,4.315,8131,178.53,17.17,1692,2638,1966,6841,ON
197,2026-05-21 10:25:56.952,30.8,3.98,4.311,8160,178.45,17.25,1676,2616,1951,6718,ON
198,2026-05-21 10:25:57.452,30.8,3.99,4.308,8194,178.36,17.35,1666,2602,1940,6780,ON
199,2026-05-21 10:25:57.952,30.9,3.99,4.304,8228,178.27,17.43,1674,2613,1948,6810,ON
200,2026-05-21 10:25:58.452,30.9,4.00,4.293,8261,178.18,17.52,1687,2632,1962,6856,ON
201,2026-05-21 10:25:58.952,30.9,4.01,4.307,8293,178.09,17.61,1695,2644,1970,6881,ON
202,2026-05-21 10:25:59.452,30.9,4.01,4.302,8330,178.01,17.70,1698,2649,1974,6749,ON
203,2026-05-21 10:25:59.952,30.9,4.01,4.322,8364,177.92,17.78,1688,2634,1964,6723,ON
204,2026-05-21 10:26:00.452,30.9,4.00,4.311,8396,177.83,17.87,1681,2622,1956,6759,ON
205,2026-05-21 10:26:00.952,30.9,4.00,4.309,8430,177.75,17.95,1679,2619,1954,6809,ON
206,2026-05-21 10:26:01.452,30.9,4.00,4.305,8469,177.67,18.04,1685,2628,1959,6930,ON
207,2026-05-21 10:26:01.952,30.9,4.03,4.289,8507,177.58,18.13,1696,2644,1972,6963,ON
208,2026-05-21 10:26:02.452,30.9,4.07,4.294,8543,177.49,18.21,1701,2653,1977,6951,ON
209,2026-05-21 10:26:02.952,30.9,4.07,4.305,8578,177.40,18.30,1695,2645,1971,6844,ON
210,2026-05-21 10:26:03.452,30.9,4.07,4.302,8608,177.32,18.39,1694,2642,1961,6799,ON
211,2026-05-21 10:26:03.952,30.9,4.06,4.300,8640,177.23,18.48,1689,2636,1960,6800,ON
212,2026-05-21 10:26:04.452,30.9,4.06,4.298,8678,177.14,18.56,1688,2633,1965,6790,ON
213,2026-05-21 10:26:04.952,30.9,4.06,4.300,8710,177.06,18.64,1697,2647,1976,6927,ON
214,2026-05-21 10:26:05.452,31.0,4.06,4.313,8740,176.97,18.73,1706,2660,1984,6862,ON
215,2026-05-21 10:26:05.952,31.0,4.07,4.284,8770,176.88,18.82,1703,2657,1980,6743,ON
216,2026-05-21 10:26:06.452,31.0,4.10,4.302,8806,176.80,18.91,1687,2631,1962,6752,ON
217,2026-05-21 10:26:06.952,31.0,4.12,4.285,8843,176.70,19.00,1681,2621,1955,6835,ON
218,2026-05-21 10:26:07.452,31.0,4.13,4.297,8878,176.62,19.08,1688,2630,1962,6885,ON
219,2026-05-21 10:26:07.952,31.0,4.14,4.277,8912,176.54,19.17,1698,2646,1972,6973,ON
220,2026-05-21 10:26:08.452,31.0,4.18,4.288,8946,176.45,19.26,1707,2661,1983,6952,ON
221,2026-05-21 10:26:08.952,31.0,4.17,4.286,8976,176.36,19.34,1708,2664,1986,6922,ON
222,2026-05-21 10:26:09.452,31.0,4.17,4.298,9003,176.27,19.43,1704,2657,1979,6807,ON
223,2026-05-21 10:26:09.952,31.0,4.18,4.289,9030,176.19,19.51,1697,2646,1971,6756,ON
224,2026-05-21 10:26:10.452,31.1,4.18,4.293,9058,176.10,19.60,1695,2641,1969,6823,ON
225,2026-05-21 10:26:10.952,31.1,4.18,4.287,9089,176.01,19.69,1696,2643,1971,6860,ON
226,2026-05-21 10:26:11.452,31.1,4.17,4.274,9118,175.93,19.78,1706,2658,1983,6904,ON
227,2026-05-21 10:26:11.952,31.1,4.19,4.290,9146,175.84,19.87,1708,2661,1985,6970,ON
228,2026-05-21 10:26:12.452,31.1,4.17,4.289,9178,175.75,19.95,1706,2656,1980,6857,ON
229,2026-05-21 10:26:12.952,31.1,4.16,4.274,9215,175.67,20.03,1704,2650,1974,6884,ON
230,2026-05-21 10:26:13.452,31.1,4.17,4.283,9255,175.58,20.13,1701,2646,1973,6896,ON
231,2026-05-21 10:26:13.952,31.1,4.18,4.257,9288,175.50,20.21,1698,2644,1971,6921,ON
232,2026-05-21 10:26:14.452,31.1,4.20,4.273,9321,175.41,20.29,1705,2657,1982,6929,ON
233,2026-05-21 10:26:14.952,31.1,4.20,4.279,9355,175.32,20.39,1711,2663,1986,6914,ON
234,2026-05-21 10:26:15.452,31.2,4.21,4.284,9391,175.24,20.47,1715,2669,1990,6952,ON
235,2026-05-21 10:26:15.952,31.1,4.20,4.292,9425,175.15,20.56,1721,2678,1996,6911,ON
236,2026-05-21 10:26:16.452,31.1,4.21,4.275,9454,175.06,20.64,1712,2666,1987,6782,ON
237,2026-05-21 10:26:16.952,31.2,4.23,4.274,9483,174.98,20.72,1698,2645,1973,6789,ON
238,2026-05-21 10:26:17.452,31.2,4.24,4.277,9520,174.89,20.81,1697,2642,1971,6881,ON
239,2026-05-21 10:26:17.952,31.2,4.24,4.273,9558,174.80,20.90,1701,2648,1975,7008,ON
240,2026-05-21 10:26:18.452,31.2,4.25,4.273,9591,174.71,20.99,1716,2672,1992,6951,ON
241,2026-05-21 10:26:18.952,31.2,4.26,4.276,9621,174.62,21.08,1719,2675,1994,6939,ON
242,2026-05-21 10:26:19.452,31.2,4.26,4.281,9650,174.54,21.16,1712,2666,1988,6870,ON
243,2026-05-21 10:26:19.952,31.2,4.24,4.274,9680,174.44,21.26,1705,2655,1981,6882,ON
244,2026-05-21 10:26:20.452,31.2,4.25,4.271,9711,174.35,21.35,1700,2645,1973,6841,ON
245,2026-05-21 10:26:20.952,31.2,4.28,4.254,9747,174.27,21.44,1700,2647,1975,6891,ON
246,2026-05-21 10:26:21.452,31.2,4.30,4.260,9782,174.18,21.53,1706,2660,1983,6898,ON
247,2026-05-21 10:26:21.952,31.2,4.32,4.263,9810,174.10,21.61,1710,2670,1987,6898,ON
248,2026-05-21 10:26:22.452,31.2,4.33,4.262,9832,174.00,21.70,1712,2668,1987,6888,ON
249,2026-05-21 10:26:22.952,31.2,4.33,4.264,9854,173.92,21.79,1710,2662,1983,6919,ON
250,2026-05-21 10:26:23.452,31.3,4.34,4.258,9876,173.83,21.87,1712,2666,1986,6922,ON
251,2026-05-21 10:26:23.952,31.3,4.33,4.273,9901,173.74,21.96,1713,2668,1988,6949,ON
