Timestamp,Temp,pH,Volt,EC,Weight,Weightloss,R,G,B,C,RelayStatus
2026-01-22 17:02:41.202,30.3,14.00,3.015,19006,93.22,61.34,933,1087,1327,0,ON
2026-01-22 17:02:41.950,30.3,14.00,3.015,19055,93.11,61.46,940,1099,1332,0,ON
2026-01-22 17:02:42.675,30.3,14.00,3.014,19055,92.99,61.58,921,1072,1304,0,ON
2026-01-22 17:02:43.418,30.3,14.00,3.015,19136,92.88,61.68,952,1116,1356,0,ON
2026-01-22 17:02:44.149,30.3,14.00,3.016,19136,92.75,61.82,930,1083,1319,0,ON
2026-01-22 17:02:44.895,30.3,14.00,3.025,19300,92.64,61.92,920,1069,1298,0,ON
2026-01-22 17:02:45.618,30.3,14.00,3.019,19300,92.53,62.04,946,1104,1338,0,ON
2026-01-22 17:02:46.367,30.4,14.00,3.012,19399,92.39,62.18,938,1093,1324,0,ON
2026-01-22 17:02:47.092,30.3,14.00,3.012,19399,92.28,62.28,933,1086,1317,0,ON
2026-01-22 17:02:47.835,30.3,14.00,3.014,19481,92.17,62.40,948,1106,1335,0,ON
2026-01-22 17:02:48.563,30.3,14.00,3.021,19481,92.05,62.52,945,1102,1334,0,ON
2026-01-22 17:02:49.318,30.4,14.00,3.015,19582,91.93,62.63,922,1072,1300,0,ON
2026-01-22 17:02:50.062,30.3,14.00,3.010,19582,91.81,62.75,948,1105,1330,0,ON
2026-01-22 17:02:50.805,30.3,14.00,3.011,19734,91.69,62.88,932,1081,1304,0,ON
2026-01-22 17:02:51.530,30.3,14.00,3.019,19734,91.57,62.99,942,1098,1326,0,ON
2026-01-22 17:02:52.279,30.3,14.00,3.010,19819,91.46,63.10,941,1093,1319,0,ON
2026-01-22 17:02:53.040,30.3,14.00,3.001,19819,91.33,63.24,932,1081,1308,0,ON
2026-01-22 17:02:53.806,30.3,14.00,3.001,19955,91.22,63.34,933,1083,1301,0,ON
2026-01-22 17:02:54.606,30.3,14.00,3.011,19955,91.09,63.48,940,1093,1315,0,ON
2026-01-22 17:02:55.405,30.3,14.00,3.012,20024,90.96,63.61,942,1095,1312,0,ON
2026-01-22 17:02:56.138,30.3,14.00,3.002,20024,90.84,63.73,943,1095,1316,0,ON
2026-01-22 17:02:56.882,30.3,14.00,3.002,20145,90.72,63.85,949,1096,1316,0,ON
2026-01-22 17:02:57.606,30.3,14.00,2.999,20145,90.61,63.96,950,1105,1322,0,ON
2026-01-22 17:02:58.355,30.3,14.00,3.006,20320,90.48,64.08,941,1093,1312,0,ON
2026-01-22 17:02:59.081,30.3,14.00,3.007,20320,90.37,64.20,942,1095,1309,0,ON
2026-01-22 17:02:59.826,30.3,14.00,2.994,20355,90.25,64.32,953,1108,1324,0,ON
2026-01-22 17:03:00.551,30.3,14.00,2.992,20355,90.12,64.44,945,1098,1313,0,ON
2026-01-22 17:03:01.295,30.3,14.00,3.012,20443,90.01,64.56,955,1111,1326,0,ON
2026-01-22 17:03:02.032,30.3,14.00,3.007,20443,89.90,64.67,951,1104,1316,0,ON
2026-01-22 17:03:02.775,30.3,14.00,3.002,20657,89.79,64.78,946,1099,1309,0,ON
2026-01-22 17:03:03.501,30.3,14.00,3.004,20657,89.66,64.91,957,1114,1325,0,ON
2026-01-22 17:03:04.335,30.3,14.00,3.006,20711,89.54,65.03,965,1125,1338,0,ON
2026-01-22 17:03:05.172,30.3,14.00,3.004,20711,89.38,65.19,960,1117,1327,0,ON
2026-01-22 17:03:05.917,30.3,14.00,3.006,20820,89.27,65.29,951,1104,1311,0,ON
2026-01-22 17:03:06.644,30.3,14.00,3.007,20820,89.17,65.40,960,1116,1326,0,ON
2026-01-22 17:03:07.386,30.4,14.00,2.996,20947,89.05,65.51,964,1122,1330,0,ON
2026-01-22 17:03:08.127,30.3,14.00,3.006,20947,88.92,65.64,953,1106,1314,0,ON
2026-01-22 17:03:08.879,30.3,14.00,2.985,21076,88.81,65.75,961,1119,1322,0,ON
2026-01-22 17:03:09.602,30.3,14.00,2.977,21076,88.68,65.89,974,1136,1342,0,ON
2026-01-22 17:03:10.386,30.3,14.00,2.998,21186,88.57,66.00,962,1122,1322,0,ON
2026-01-22 17:03:11.120,30.3,14.00,2.993,21186,88.43,66.13,959,1117,1315,0,ON
2026-01-22 17:03:11.869,30.3,14.00,3.003,21316,88.33,66.24,952,1106,1308,0,ON
2026-01-22 17:03:12.595,30.3,14.00,2.991,21316,88.21,66.36,964,1123,1322,0,ON
2026-01-22 17:03:13.339,30.3,14.00,2.996,21447,88.10,66.47,963,1120,1320,0,ON
2026-01-22 17:03:14.077,30.4,14.00,3.001,21447,87.97,66.60,957,1113,1309,0,ON
2026-01-22 17:03:14.821,30.4,14.00,2.990,21504,87.85,66.71,980,1143,1343,0,ON
2026-01-22 17:03:15.546,30.3,14.00,2.998,21504,87.74,66.83,966,1123,1323,0,ON
2026-01-22 17:03:16.291,30.3,14.00,2.995,21637,87.61,66.95,961,1120,1312,0,ON
2026-01-22 17:03:17.015,30.3,14.00,2.992,21637,87.50,67.06,978,1139,1334,0,ON
2026-01-22 17:03:17.760,30.3,14.00,2.994,21810,87.39,67.18,975,1135,1331,0,ON
2026-01-22 17:03:18.487,30.3,14.00,2.993,21810,87.26,67.31,963,1120,1314,0,ON
2026-01-22 17:03:19.232,30.3,14.00,3.000,21945,87.15,67.42,969,1126,1317,0,ON
2026-01-22 17:03:19.981,30.3,14.00,2.997,21945,87.04,67.53,980,1143,1338,0,ON
2026-01-22 17:03:20.740,30.3,14.00,3.000,22101,86.90,67.66,979,1143,1336,0,ON
2026-01-22 17:03:21.465,30.3,14.00,2.991,22101,86.79,67.77,966,1124,1315,0,ON
2026-01-22 17:03:22.219,30.3,14.00,3.007,22198,86.68,67.89,967,1123,1310,0,ON
2026-01-22 17:03:22.945,30.3,14.00,2.996,22198,86.55,68.02,993,1162,1339,0,ON
2026-01-22 17:03:23.797,30.3,14.00,3.001,22238,86.44,68.13,972,1134,1319,0,ON
2026-01-22 17:03:24.637,30.3,14.00,2.999,22238,86.27,68.29,971,1131,1315,0,ON
2026-01-22 17:03:25.382,30.3,14.00,2.998,22437,86.17,68.40,972,1129,1312,0,ON
2026-01-22 17:03:26.123,30.3,14.00,2.993,22437,86.05,68.52,988,1153,1339,0,ON
2026-01-22 17:03:26.868,30.3,14.00,2.989,22497,85.92,68.65,968,1127,1310,0,ON
2026-01-22 17:03:27.594,30.3,14.00,2.994,22497,85.81,68.76,983,1129,1311,0,ON
2026-01-22 17:03:28.342,30.4,14.00,2.988,22658,85.70,68.87,981,1143,1324,0,ON
2026-01-22 17:03:29.068,30.3,14.00,2.995,22658,85.57,68.99,972,1130,1309,0,ON
2026-01-22 17:03:29.811,30.3,14.00,2.997,22800,85.46,69.11,987,1155,1335,0,ON
2026-01-22 17:03:30.537,30.3,14.00,2.994,22800,85.34,69.22,986,1152,1332,0,ON
2026-01-22 17:03:31.281,30.4,14.00,2.993,22841,85.23,69.34,991,1158,1337,0,ON
2026-01-22 17:03:32.017,30.3,14.00,3.001,22841,85.10,69.47,971,1132,1305,0,ON
2026-01-22 17:03:32.765,30.3,14.00,2.981,22985,84.98,69.58,997,1166,1345,0,ON
2026-01-22 17:03:33.494,30.3,14.00,2.991,22985,84.85,69.71,992,1159,1336,0,ON
2026-01-22 17:03:34.238,30.3,14.00,2.998,23046,84.74,69.82,973,1134,1306,0,ON
2026-01-22 17:03:34.965,30.3,14.00,2.986,23046,84.63,69.94,986,1151,1327,0,ON
2026-01-22 17:03:35.745,30.3,14.00,2.990,23192,84.52,70.05,976,1157,1329,0,ON
2026-01-22 17:03:36.473,30.3,14.00,2.991,23192,84.39,70.18,985,1150,1318,0,ON
2026-01-22 17:03:37.219,30.3,14.00,2.988,23297,84.27,70.29,983,1149,1321,0,ON
2026-01-22 17:03:37.945,30.4,14.00,2.990,23297,84.14,70.43,1009,1184,1354,0,ON
2026-01-22 17:03:38.693,30.3,14.00,2.978,23423,84.03,70.54,1002,1174,1343,0,ON
2026-01-22 17:03:39.441,30.3,14.00,2.987,23423,83.92,70.64,987,1154,1322,0,ON
2026-01-22 17:03:40.210,30.3,14.00,2.975,23487,83.79,70.78,991,1159,1327,0,ON
2026-01-22 17:03:40.936,30.3,14.00,2.976,23487,83.67,70.89,995,1165,1331,0,ON
2026-01-22 17:03:41.789,30.3,14.00,2.975,23648,83.53,71.03,991,1161,1326,0,ON
2026-01-22 17:03:42.521,30.3,14.00,2.976,23648,83.42,71.15,1000,1170,1324,0,ON
2026-01-22 17:03:43.264,30.3,14.00,2.974,23808,83.31,71.26,998,1169,1333,0,ON
2026-01-22 17:03:44.000,30.3,14.00,2.984,23808,83.18,71.39,991,1161,1324,0,ON
2026-01-22 17:03:44.743,30.3,14.00,2.968,23961,83.06,71.50,1005,1178,1341,0,ON
2026-01-22 17:03:45.468,30.3,14.00,2.991,23961,82.95,71.61,1001,1174,1333,0,ON
2026-01-22 17:03:46.219,30.3,14.00,2.983,24070,82.83,71.74,977,1143,1301,0,ON
2026-01-22 17:03:47.062,30.3,14.00,2.979,24070,82.71,71.85,1006,1183,1344,0,ON
2026-01-22 17:03:47.805,30.3,14.00,2.984,24170,82.59,71.97,1003,1178,1337,0,ON
2026-01-22 17:03:48.534,30.3,14.00,2.988,24170,82.47,72.10,986,1170,1322,0,ON
2026-01-22 17:03:49.277,30.3,14.00,2.985,24313,82.36,72.21,1000,1173,1328,0,ON
2026-01-22 17:03:50.002,30.3,14.00,2.980,24313,82.25,72.32,1011,1189,1346,0,ON
2026-01-22 17:03:50.750,30.3,14.00,2.986,24446,82.13,72.43,1001,1178,1328,0,ON
2026-01-22 17:03:51.479,30.3,14.00,2.973,24446,82.00,72.56,1003,1179,1332,0,ON
2026-01-22 17:03:52.236,30.3,14.00,2.974,24514,81.89,72.67,1014,1196,1350,0,ON
2026-01-22 17:03:52.960,30.3,14.00,2.975,24514,81.77,72.79,1008,1185,1338,0,ON
2026-01-22 17:03:53.705,30.3,14.00,2.970,24514,81.65,72.92,996,1173,1319,0,ON
2026-01-22 17:03:54.433,30.3,14.00,2.990,24514,81.54,73.03,1004,1178,1325,0,ON
2026-01-22 17:03:55.224,30.3,14.00,2.980,24627,81.42,73.14,1009,1188,1336,0,ON
2026-01-22 17:03:55.965,30.3,14.00,2.972,24627,81.29,73.28,1008,1186,1334,0,ON
2026-01-22 17:03:56.816,30.3,14.00,2.984,24808,81.18,73.39,1005,1183,1330,0,ON
2026-01-22 17:03:57.551,30.3,14.00,2.968,24808,81.04,73.52,1013,1194,1341,0,ON
2026-01-22 17:03:58.306,30.3,14.00,2.967,24969,80.92,73.64,1013,1194,1343,0,ON
2026-01-22 17:03:59.032,30.3,14.00,2.970,24969,80.79,73.77,997,1176,1315,0,ON
2026-01-22 17:03:59.778,30.3,14.00,2.975,25062,80.68,73.88,1014,1196,1339,0,ON
2026-01-22 17:04:00.506,30.3,14.00,2.968,25062,80.58,73.99,1013,1195,1332,0,ON
2026-01-22 17:04:01.250,30.3,14.00,2.979,25202,80.44,74.13,1003,1184,1322,0,ON
2026-01-22 17:04:01.973,30.3,14.00,2.985,25202,80.33,74.24,1017,1185,1323,0,ON
2026-01-22 17:04:02.720,30.3,14.00,2.977,25342,80.21,74.35,1017,1200,1339,0,ON
2026-01-22 17:04:03.444,30.3,14.00,2.978,25342,80.09,74.48,1012,1195,1333,0,ON
2026-01-22 17:04:04.201,30.3,14.00,2.972,25390,79.98,74.59,1015,1198,1333,0,ON
2026-01-22 17:04:04.925,30.3,14.00,2.969,25390,79.87,74.70,1026,1215,1353,0,ON
2026-01-22 17:04:05.669,30.3,14.00,2.976,25517,79.75,74.82,1022,1210,1342,0,ON
2026-01-22 17:04:06.499,30.3,14.00,2.968,25517,79.61,74.95,1011,1197,1331,0,ON
2026-01-22 17:04:07.353,30.3,14.00,2.987,25732,79.47,75.09,1010,1195,1326,0,ON
2026-01-22 17:04:08.084,30.3,14.00,2.964,25732,79.34,75.23,1012,1196,1325,0,ON
2026-01-22 17:04:08.826,30.3,14.00,2.970,25819,79.23,75.34,1025,1215,1347,0,ON
2026-01-22 17:04:09.549,30.3,14.00,2.968,25819,79.11,75.45,1012,1199,1329,0,ON
2026-01-22 17:04:10.300,30.3,14.00,2.978,25891,79.00,75.56,1016,1205,1331,0,ON
2026-01-22 17:04:11.031,30.3,14.00,2.966,25891,78.87,75.69,1022,1211,1353,0,ON
2026-01-22 17:04:11.776,30.3,14.00,2.963,25975,78.76,75.81,1016,1205,1329,0,ON
2026-01-22 17:04:12.536,30.3,14.00,2.968,25975,78.63,75.94,1013,1201,1327,0,ON
2026-01-22 17:04:13.282,30.3,14.00,2.966,26048,78.51,76.06,1027,1220,1344,0,ON
2026-01-22 17:04:14.006,30.3,14.00,2.971,26048,78.40,76.17,1025,1217,1344,0,ON
2026-01-22 17:04:14.752,30.3,14.00,2.967,26308,78.27,76.29,1019,1209,1333,0,ON
2026-01-22 17:04:15.478,30.3,14.00,2.971,26308,78.16,76.41,1021,1212,1334,0,ON
2026-01-22 17:04:16.234,30.3,14.00,2.971,26393,78.04,76.52,1033,1228,1348,0,ON
2026-01-22 17:04:16.966,30.3,14.00,2.976,26393,77.91,76.65,1032,1228,1349,0,ON
2026-01-22 17:04:17.709,30.3,14.00,2.951,26507,77.80,76.76,1016,1207,1324,0,ON
2026-01-22 17:04:18.437,30.3,14.00,2.967,26507,77.68,76.88,1032,1227,1347,0,ON
2026-01-22 17:04:19.181,30.3,14.00,2.957,26633,77.55,77.02,1033,1231,1350,0,ON
2026-01-22 17:04:19.905,30.3,14.00,2.970,26633,77.44,77.13,1027,1223,1337,0,ON
2026-01-22 17:04:20.653,30.3,14.00,2.974,26734,77.32,77.25,1036,1237,1350,0,ON
2026-01-22 17:04:21.378,30.3,14.00,2.970,26734,77.21,77.36,1029,1226,1339,0,ON
2026-01-22 17:04:22.199,30.3,14.00,2.972,26785,77.08,77.49,1022,1219,1329,0,ON
2026-01-22 17:04:22.942,30.3,14.00,2.956,26785,76.95,77.62,1035,1235,1347,0,ON
2026-01-22 17:04:23.684,30.3,14.00,2.960,26901,76.84,77.73,1026,1224,1333,0,ON
2026-01-22 17:04:24.412,30.3,14.00,2.959,26901,76.70,77.86,1037,1240,1350,0,ON
2026-01-22 17:04:25.159,30.3,14.00,2.962,27067,76.58,77.98,1038,1240,1348,0,ON
2026-01-22 17:04:25.960,30.3,14.00,2.956,27067,76.47,78.10,1034,1235,1342,0,ON
2026-01-22 17:04:26.814,30.3,14.00,2.966,27144,76.33,78.23,1027,1228,1334,0,ON
2026-01-22 17:04:27.648,30.3,14.00,2.969,27144,76.19,78.37,1047,1253,1360,0,ON
2026-01-22 17:04:28.534,30.3,14.00,2.958,27326,76.04,78.53,1037,1242,1348,0,ON
2026-01-22 17:04:29.260,30.3,14.00,2.960,27326,75.92,78.64,1041,1247,1352,0,ON
2026-01-22 17:04:30.005,30.3,14.00,2.956,27368,75.81,78.75,1034,1238,1339,0,ON
2026-01-22 17:04:30.733,30.3,14.00,2.968,27368,75.68,78.89,1031,1234,1336,0,ON
2026-01-22 17:04:31.476,30.3,14.00,2.954,27484,75.57,79.00,1042,1252,1350,0,ON
2026-01-22 17:04:32.215,30.3,14.00,2.960,27484,75.45,79.12,1049,1258,1358,0,ON
2026-01-22 17:04:32.959,30.3,14.00,2.963,27668,75.32,79.25,1031,1238,1335,0,ON
2026-01-22 17:04:33.684,30.3,14.00,2.957,27668,75.20,79.36,1046,1255,1353,0,ON
2026-01-22 17:04:34.430,30.3,14.00,2.964,27776,75.09,79.47,1046,1257,1354,0,ON
2026-01-22 17:04:35.156,30.3,14.00,2.960,27776,74.96,79.61,1033,1240,1333,0,ON
2026-01-22 17:04:35.898,30.3,14.00,2.961,27855,74.85,79.72,1049,1261,1358,0,ON
2026-01-22 17:04:36.626,30.3,14.00,2.955,27855,74.73,79.84,1049,1263,1357,0,ON
2026-01-22 17:04:37.369,30.3,14.00,2.961,28018,74.61,79.96,1034,1243,1336,0,ON
2026-01-22 17:04:38.122,30.3,14.00,2.968,28018,74.48,80.09,1038,1251,1347,0,ON
2026-01-22 17:04:38.873,30.3,14.00,2.959,28126,74.36,80.20,1051,1268,1357,0,ON
2026-01-22 17:04:39.599,30.3,14.00,2.961,28126,74.23,80.33,1050,1265,1352,0,ON
2026-01-22 17:04:40.347,30.3,14.00,2.959,28263,74.12,80.45,1040,1253,1342,0,ON
2026-01-22 17:04:41.070,30.3,14.00,2.974,28263,74.01,80.56,1050,1267,1354,0,ON
2026-01-22 17:04:41.836,30.3,14.00,2.951,28428,73.89,80.67,1047,1264,1350,0,ON
2026-01-22 17:04:42.564,30.3,14.00,2.963,28428,73.76,80.81,1048,1266,1350,0,ON
2026-01-22 17:04:43.372,30.3,14.00,2.956,28444,73.64,80.92,1042,1258,1340,0,ON
2026-01-22 17:04:44.170,30.3,14.00,2.948,28444,73.50,81.06,1054,1273,1355,0,ON
2026-01-22 17:04:44.916,30.3,14.00,2.959,28483,73.39,81.18,1038,1271,1351,0,ON
2026-01-22 17:04:45.641,30.3,14.00,2.960,28483,73.26,81.30,1059,1267,1347,0,ON
2026-01-22 17:04:46.385,30.3,14.00,2.963,28595,73.15,81.42,1059,1284,1364,0,ON
2026-01-22 17:04:47.109,30.3,14.00,2.953,28595,73.03,81.54,1048,1268,1346,0,ON
2026-01-22 17:04:47.853,30.2,14.00,2.961,28706,72.91,81.66,1049,1270,1348,0,ON
2026-01-22 17:04:48.578,30.3,14.00,2.967,28706,72.78,81.79,1057,1281,1357,0,ON
2026-01-22 17:04:49.325,30.3,14.00,2.962,28818,72.67,81.90,1049,1274,1349,0,ON
2026-01-22 17:04:50.049,30.3,14.00,2.961,28818,72.54,82.02,1050,1275,1350,0,ON
2026-01-22 17:04:50.795,30.3,14.00,2.958,29017,72.42,82.15,1060,1287,1359,0,ON
2026-01-22 17:04:51.519,30.3,14.00,2.957,29017,72.30,82.27,1057,1284,1356,0,ON
2026-01-22 17:04:52.272,30.3,14.00,2.962,29074,72.19,82.38,1061,1294,1366,0,ON
2026-01-22 17:04:53.001,30.3,14.00,2.961,29074,72.06,82.51,1056,1285,1356,0,ON
2026-01-22 17:04:53.853,30.3,14.00,2.956,29275,71.93,82.64,1050,1276,1345,0,ON
2026-01-22 17:04:54.581,30.2,14.00,2.972,29275,71.81,82.75,1054,1282,1351,0,ON
2026-01-22 17:04:55.325,30.2,14.00,2.956,29332,71.68,82.89,1058,1290,1354,0,ON
2026-01-22 17:04:56.078,30.3,14.00,2.960,29332,71.57,82.99,1058,1290,1357,0,ON
