SampleIndex,Timestamp,Temp,pH,Volt,EC,Weight,Weightloss,R,G,B,C,RelayStatus
959,2026-05-19 17:08:08.201,33.5,12.06,3.104,36161,105.77,83.41,1416,1656,1597,4975,ON
960,2026-05-19 17:08:08.701,33.5,12.06,3.107,36207,105.68,83.50,1412,1654,1594,5064,ON
961,2026-05-19 17:08:09.201,33.5,12.06,3.107,36256,105.60,83.58,1418,1665,1602,5062,ON
962,2026-05-19 17:08:09.701,33.5,12.05,3.113,36318,105.52,83.67,1421,1671,1606,4993,ON
963,2026-05-19 17:08:10.201,33.5,12.04,3.123,36358,105.43,83.75,1417,1670,1603,5084,ON
964,2026-05-19 17:08:10.701,33.4,12.03,3.089,36404,105.34,83.84,1424,1680,1610,5101,ON
965,2026-05-19 17:08:11.201,33.4,12.04,3.107,36439,105.25,83.93,1426,1684,1612,5027,ON
966,2026-05-19 17:08:11.701,33.4,12.05,3.101,36460,105.17,84.01,1421,1680,1607,5144,ON
967,2026-05-19 17:08:12.201,33.4,12.05,3.100,36473,105.08,84.10,1430,1695,1618,5159,ON
968,2026-05-19 17:08:12.701,33.4,12.03,3.124,36500,104.99,84.19,1440,1710,1631,5190,ON
969,2026-05-19 17:08:13.201,33.4,12.03,3.093,36543,104.90,84.28,1447,1719,1639,5230,ON
970,2026-05-19 17:08:13.701,33.4,12.02,3.118,36594,104.82,84.36,1458,1735,1652,5292,ON
971,2026-05-19 17:08:14.201,33.4,12.03,3.108,36648,104.73,84.45,1465,1744,1659,5192,ON
972,2026-05-19 17:08:14.701,33.4,12.04,3.104,36697,104.64,84.54,1458,1737,1652,5224,ON
973,2026-05-19 17:08:15.201,33.4,12.06,3.115,36743,104.56,84.62,1460,1739,1654,5281,ON
974,2026-05-19 17:08:15.701,33.4,12.04,3.119,36780,104.47,84.71,1461,1742,1655,5203,ON
975,2026-05-19 17:08:16.201,33.4,12.03,3.125,36809,104.38,84.80,1467,1750,1662,5275,ON
976,2026-05-19 17:08:16.701,33.4,12.01,3.129,36843,104.30,84.89,1470,1755,1666,5215,ON
977,2026-05-19 17:08:17.201,33.4,12.00,3.118,36873,104.20,84.98,1463,1746,1658,5198,ON
978,2026-05-19 17:08:17.701,33.4,12.01,3.102,36898,104.12,85.06,1464,1748,1658,5317,ON
979,2026-05-19 17:08:18.201,33.4,12.01,3.124,36929,104.03,85.15,1468,1753,1663,5280,ON
980,2026-05-19 17:08:18.701,33.4,12.01,3.116,36957,103.95,85.23,1466,1751,1661,5236,ON
981,2026-05-19 17:08:19.201,33.4,12.02,3.096,36981,103.86,85.32,1465,1751,1661,5314,ON
982,2026-05-19 17:08:19.701,33.4,12.04,3.102,37004,103.78,85.40,1474,1763,1671,5278,ON
983,2026-05-19 17:08:20.201,33.4,12.05,3.118,37026,103.69,85.49,1470,1759,1665,5225,ON
