SampleIndex,Timestamp,Temp,pH,Volt,EC,Weight,Weightloss,R,G,B,C,RelayStatus
115,2026-05-19 16:29:53.482,32.9,2.33,4.522,5405,193.31,10.21,1300,2058,1563,5365,ON
116,2026-05-19 16:29:53.982,32.9,2.34,4.484,5434,193.23,10.30,1305,2070,1573,5461,ON
117,2026-05-19 16:29:54.482,32.9,2.38,4.502,5466,193.14,10.39,1313,2087,1585,5470,ON
118,2026-05-19 16:29:54.982,32.9,2.38,4.514,5505,193.05,10.47,1319,2097,1593,5448,ON
119,2026-05-19 16:29:55.482,32.9,2.39,4.509,5537,192.96,10.57,1316,2094,1590,5414,ON
120,2026-05-19 16:29:55.982,32.9,2.41,4.504,5566,192.88,10.65,1307,2079,1579,5323,ON
121,2026-05-19 16:29:56.482,33.0,2.43,4.492,5596,192.79,10.74,1302,2072,1575,5410,ON
122,2026-05-19 16:29:56.982,33.0,2.46,4.507,5628,192.70,10.82,1307,2081,1581,5462,ON
123,2026-05-19 16:29:57.482,33.0,2.45,4.518,5663,192.62,10.91,1314,2091,1588,5458,ON
124,2026-05-19 16:29:57.982,33.0,2.45,4.503,5696,192.54,10.99,1318,2095,1591,5386,ON
125,2026-05-19 16:29:58.482,33.0,2.48,4.501,5727,192.45,11.08,1311,2085,1584,5400,ON
126,2026-05-19 16:29:58.982,33.0,2.50,4.502,5754,192.36,11.17,1307,2081,1581,5390,ON
127,2026-05-19 16:29:59.482,33.0,2.49,4.492,5787,192.28,11.25,1304,2076,1579,5427,ON
128,2026-05-19 16:29:59.982,33.0,2.50,4.495,5818,192.19,11.34,1307,2080,1580,5454,ON
129,2026-05-19 16:30:00.482,33.0,2.50,4.501,5850,192.10,11.42,1313,2089,1586,5485,ON
130,2026-05-19 16:30:00.982,33.0,2.51,4.501,5882,192.02,11.51,1318,2097,1592,5462,ON
131,2026-05-19 16:30:01.482,33.0,2.53,4.488,5917,191.93,11.60,1315,2091,1588,5392,ON
132,2026-05-19 16:30:01.982,33.1,2.56,4.493,5951,191.85,11.68,1310,2082,1581,5466,ON
133,2026-05-19 16:30:02.482,33.1,2.55,4.506,5984,191.76,11.77,1310,2084,1584,5422,ON
134,2026-05-19 16:30:02.982,33.1,2.56,4.477,6018,191.67,11.86,1315,2092,1589,5476,ON
135,2026-05-19 16:30:03.482,33.1,2.58,4.493,6056,191.59,11.94,1319,2097,1592,5452,ON
136,2026-05-19 16:30:03.982,33.1,2.59,4.492,6091,191.50,12.03,1318,2093,1588,5346,ON
137,2026-05-19 16:30:04.482,33.1,2.58,4.498,6127,191.42,12.11,1308,2078,1579,5308,ON
138,2026-05-19 16:30:04.982,33.1,2.57,4.482,6162,191.33,12.20,1310,2081,1582,5434,ON
139,2026-05-19 16:30:05.482,33.1,2.60,4.475,6195,191.24,12.29,1315,2090,1590,5513,ON
140,2026-05-19 16:30:05.982,33.1,2.62,4.478,6232,191.16,12.37,1323,2095,1594,5520,ON
141,2026-05-19 16:30:06.482,33.1,2.64,4.475,6266,191.07,12.46,1318,2084,1586,5417,ON
142,2026-05-19 16:30:06.982,33.2,2.65,4.482,6299,190.98,12.54,1314,2084,1585,5468,ON
143,2026-05-19 16:30:07.482,33.2,2.65,4.485,6331,190.90,12.63,1320,2096,1592,5480,ON
144,2026-05-19 16:30:07.982,33.2,2.65,4.485,6365,190.81,12.71,1325,2103,1597,5458,ON
145,2026-05-19 16:30:08.482,33.2,2.67,4.453,6398,190.72,12.81,1323,2102,1595,5462,ON
146,2026-05-19 16:30:08.982,33.2,2.69,4.474,6435,190.64,12.89,1315,2092,1589,5371,ON
147,2026-05-19 16:30:09.482,33.2,2.70,4.469,6473,190.55,12.97,1310,2086,1585,5413,ON
148,2026-05-19 16:30:09.982,33.2,2.72,4.460,6508,190.46,13.06,1317,2095,1591,5482,ON
149,2026-05-19 16:30:10.482,33.2,2.75,4.455,6539,190.38,13.14,1324,2106,1599,5496,ON
150,2026-05-19 16:30:10.982,33.2,2.75,4.469,6571,190.29,13.24,1328,2111,1604,5424,ON
151,2026-05-19 16:30:11.482,33.2,2.74,4.479,6603,190.21,13.32,1317,2097,1594,5407,ON
152,2026-05-19 16:30:11.982,33.2,2.74,4.470,6633,190.12,13.41,1314,2102,1597,5416,ON
153,2026-05-19 16:30:12.482,33.2,2.75,4.466,6665,190.04,13.49,1320,2108,1601,5467,ON
154,2026-05-19 16:30:12.982,33.2,2.77,4.458,6695,189.95,13.58,1322,2105,1599,5487,ON
155,2026-05-19 16:30:13.482,33.2,2.79,4.452,6724,189.86,13.67,1317,2095,1592,5423,ON
156,2026-05-19 16:30:13.982,33.2,2.80,4.460,6753,189.77,13.76,1313,2089,1588,5495,ON
157,2026-05-19 16:30:14.482,33.2,2.81,4.455,6782,189.69,13.84,1321,2100,1595,5490,ON
158,2026-05-19 16:30:14.982,33.2,2.82,4.458,6815,189.60,13.93,1327,2108,1602,5517,ON
159,2026-05-19 16:30:15.482,33.2,2.84,4.444,6851,189.50,14.03,1330,2112,1604,5475,ON
160,2026-05-19 16:30:15.982,33.2,2.84,4.463,6886,189.42,14.11,1324,2102,1597,5384,ON
161,2026-05-19 16:30:16.482,33.3,2.83,4.450,6924,189.33,14.20,1316,2092,1590,5413,ON
162,2026-05-19 16:30:16.982,33.3,2.83,4.460,6962,189.24,14.28,1322,2100,1596,5505,ON
163,2026-05-19 16:30:17.482,33.3,2.84,4.441,6995,189.15,14.37,1327,2108,1602,5574,ON
164,2026-05-19 16:30:17.982,33.3,2.89,4.428,7027,189.07,14.45,1331,2113,1605,5463,ON
165,2026-05-19 16:30:18.482,33.3,2.90,4.451,7059,188.99,14.54,1328,2107,1600,5521,ON
166,2026-05-19 16:30:18.982,33.3,2.91,4.447,7093,188.89,14.64,1322,2101,1596,5437,ON
167,2026-05-19 16:30:19.482,33.3,2.92,4.431,7130,188.81,14.71,1319,2097,1594,5446,ON
168,2026-05-19 16:30:19.982,33.3,2.97,4.444,7168,188.72,14.81,1320,2096,1593,5474,ON
169,2026-05-19 16:30:20.482,33.3,2.97,4.435,7201,188.64,14.89,1326,2106,1600,5526,ON
170,2026-05-19 16:30:20.982,33.4,2.99,4.436,7233,188.55,14.97,1335,2119,1610,5512,ON
171,2026-05-19 16:30:21.482,33.4,3.00,4.446,7268,188.47,15.06,1331,2115,1607,5455,ON
172,2026-05-19 16:30:21.982,33.4,2.99,4.445,7308,188.38,15.15,1332,2116,1607,5522,ON
173,2026-05-19 16:30:22.482,33.4,3.00,4.409,7343,188.30,15.23,1334,2119,1610,5570,ON
174,2026-05-19 16:30:22.982,33.4,3.05,4.415,7373,188.20,15.32,1335,2120,1610,5510,ON
175,2026-05-19 16:30:23.482,33.4,3.08,4.415,7405,188.12,15.41,1328,2109,1602,5391,ON
176,2026-05-19 16:30:23.982,33.4,3.06,4.428,7441,188.03,15.50,1318,2094,1592,5398,ON
177,2026-05-19 16:30:24.482,33.4,3.06,4.417,7473,187.95,15.58,1311,2085,1585,5471,ON
178,2026-05-19 16:30:24.982,33.4,3.06,4.436,7504,187.86,15.66,1321,2098,1595,5504,ON
179,2026-05-19 16:30:25.482,33.4,3.07,4.425,7534,187.77,15.75,1330,2111,1603,5548,ON
180,2026-05-19 16:30:25.982,33.4,3.07,4.439,7562,187.69,15.84,1336,2122,1612,5495,ON
181,2026-05-19 16:30:26.482,33.4,3.05,4.436,7593,187.59,15.93,1335,2120,1611,5442,ON
182,2026-05-19 16:30:26.982,33.5,3.05,4.418,7622,187.52,16.01,1332,2117,1609,5495,ON
183,2026-05-19 16:30:27.482,33.5,3.09,4.425,7644,187.43,16.09,1330,2115,1608,5553,ON
184,2026-05-19 16:30:27.982,33.5,3.09,4.414,7665,187.34,16.18,1333,2119,1612,5565,ON
185,2026-05-19 16:30:28.482,33.5,3.12,4.394,7689,187.26,16.27,1338,2124,1614,5546,ON
186,2026-05-19 16:30:28.982,33.5,3.16,4.405,7720,187.17,16.35,1339,2125,1615,5539,ON
187,2026-05-19 16:30:29.482,33.5,3.19,4.409,7755,187.08,16.44,1329,2112,1605,5427,ON
188,2026-05-19 16:30:29.982,33.5,3.20,4.416,7792,187.00,16.53,1323,2104,1599,5452,ON
189,2026-05-19 16:30:30.482,33.5,3.19,4.401,7831,186.91,16.62,1327,2109,1607,5509,ON
190,2026-05-19 16:30:30.982,33.5,3.18,4.410,7872,186.83,16.70,1333,2119,1616,5440,ON
191,2026-05-19 16:30:31.482,33.5,3.20,4.415,7908,186.74,16.79,1332,2111,1606,5526,ON
192,2026-05-19 16:30:31.982,33.5,3.23,4.394,7947,186.65,16.88,1329,2106,1601,5504,ON
193,2026-05-19 16:30:32.482,33.5,3.25,4.407,7988,186.57,16.96,1333,2116,1608,5545,ON
194,2026-05-19 16:30:32.982,33.5,3.25,4.405,8029,186.48,17.05,1343,2132,1620,5590,ON
195,2026-05-19 16:30:33.482,33.5,3.26,4.384,8062,186.39,17.13,1348,2140,1626,5556,ON
196,2026-05-19 16:30:33.982,33.5,3.29,4.404,8094,186.31,17.22,1344,2135,1622,5524,ON
197,2026-05-19 16:30:34.482,33.6,3.28,4.388,8132,186.22,17.31,1338,2125,1615,5525,ON
198,2026-05-19 16:30:34.982,33.6,3.29,4.395,8172,186.13,17.39,1338,2124,1614,5607,ON
199,2026-05-19 16:30:35.482,33.6,3.29,4.389,8217,186.05,17.48,1347,2137,1624,5627,ON
200,2026-05-19 16:30:35.982,33.6,3.31,4.409,8258,185.97,17.56,1347,2139,1625,5495,ON
201,2026-05-19 16:30:36.482,33.6,3.32,4.391,8296,185.87,17.65,1339,2127,1616,5407,ON
202,2026-05-19 16:30:36.982,33.6,3.34,4.384,8331,185.79,17.74,1337,2123,1613,5508,ON
203,2026-05-19 16:30:37.482,33.6,3.37,4.374,8373,185.70,17.83,1339,2126,1615,5534,ON
204,2026-05-19 16:30:37.982,33.6,3.39,4.384,8411,185.62,17.91,1341,2127,1617,5535,ON
205,2026-05-19 16:30:38.482,33.6,3.40,4.373,8442,185.53,18.00,1344,2132,1620,5534,ON
206,2026-05-19 16:30:38.982,33.6,3.42,4.371,8472,185.44,18.09,1342,2129,1618,5555,ON
207,2026-05-19 16:30:39.482,33.6,3.43,4.383,8508,185.35,18.17,1336,2118,1609,5494,ON
208,2026-05-19 16:30:39.982,33.6,3.43,4.369,8546,185.27,18.26,1336,2118,1609,5612,ON
209,2026-05-19 16:30:40.482,33.6,3.44,4.376,8580,185.18,18.35,1348,2136,1623,5660,ON
210,2026-05-19 16:30:40.982,33.6,3.45,4.372,8614,185.10,18.43,1353,2137,1623,5541,ON
211,2026-05-19 16:30:41.482,33.7,3.43,4.395,8652,185.01,18.52,1346,2127,1616,5473,ON
212,2026-05-19 16:30:41.982,33.7,3.39,4.388,8691,184.93,18.60,1343,2130,1618,5485,ON
213,2026-05-19 16:30:42.482,33.7,3.39,4.384,8724,184.85,18.68,1350,2142,1627,5578,ON
214,2026-05-19 16:30:42.982,33.7,3.40,4.365,8755,184.75,18.77,1353,2144,1628,5542,ON
215,2026-05-19 16:30:43.482,33.7,3.44,4.364,8784,184.67,18.86,1348,2139,1625,5477,ON
216,2026-05-19 16:30:43.982,33.7,3.46,4.374,8821,184.58,18.94,1340,2127,1617,5539,ON
217,2026-05-19 16:30:44.482,33.7,3.47,4.377,8857,184.49,19.03,1341,2127,1617,5577,ON
218,2026-05-19 16:30:44.982,33.7,3.47,4.383,8893,184.41,19.12,1352,2142,1627,5686,ON
219,2026-05-19 16:30:45.482,33.7,3.46,4.371,8927,184.32,19.20,1359,2153,1635,5629,ON
220,2026-05-19 16:30:45.982,33.7,3.48,4.367,8961,184.22,19.31,1354,2148,1632,5557,ON
221,2026-05-19 16:30:46.482,33.7,3.50,4.360,8994,184.14,19.39,1349,2140,1626,5494,ON
222,2026-05-19 16:30:46.982,33.7,3.50,4.370,9025,184.06,19.47,1347,2136,1623,5559,ON
223,2026-05-19 16:30:47.482,33.7,3.50,4.368,9053,183.96,19.56,1352,2145,1629,5601,ON
224,2026-05-19 16:30:47.982,33.7,3.50,4.379,9081,183.88,19.65,1357,2152,1635,5625,ON
225,2026-05-19 16:30:48.482,33.7,3.49,4.375,9113,183.79,19.73,1359,2155,1638,5575,ON
226,2026-05-19 16:30:48.982,33.7,3.51,4.360,9146,183.70,19.83,1352,2143,1628,5520,ON
227,2026-05-19 16:30:49.482,33.7,3.54,4.361,9174,183.62,19.90,1344,2131,1618,5558,ON
228,2026-05-19 16:30:49.982,33.7,3.56,4.383,9200,183.53,19.99,1346,2134,1621,5613,ON
229,2026-05-19 16:30:50.482,33.8,3.56,4.346,9227,183.44,20.09,1356,2148,1632,5687,ON
230,2026-05-19 16:30:50.982,33.8,3.59,4.353,9258,183.36,20.16,1361,2157,1639,5625,ON
231,2026-05-19 16:30:51.482,33.8,3.60,4.363,9291,183.27,20.26,1359,2152,1635,5507,ON
232,2026-05-19 16:30:51.982,33.8,3.60,4.350,9330,183.19,20.34,1348,2137,1623,5507,ON
233,2026-05-19 16:30:52.482,33.8,3.60,4.352,9365,183.10,20.43,1345,2132,1620,5535,ON
234,2026-05-19 16:30:52.982,33.8,3.62,4.353,9399,183.01,20.51,1350,2140,1625,5579,ON
235,2026-05-19 16:30:53.482,33.8,3.62,4.365,9437,182.93,20.59,1355,2148,1632,5543,ON
236,2026-05-19 16:30:53.982,33.8,3.60,4.342,9475,182.85,20.68,1351,2141,1628,5583,ON
237,2026-05-19 16:30:54.482,33.8,3.65,4.343,9512,182.75,20.77,1352,2143,1629,5692,ON
238,2026-05-19 16:30:54.982,33.8,3.68,4.355,9544,182.67,20.86,1362,2155,1638,5677,ON
239,2026-05-19 16:30:55.482,33.8,3.71,4.330,9574,182.58,20.94,1364,2158,1640,5626,ON
240,2026-05-19 16:30:55.982,33.9,3.73,4.344,9602,182.50,21.03,1364,2158,1641,5621,ON
241,2026-05-19 16:30:56.482,33.9,3.72,4.353,9632,182.41,21.12,1358,2151,1635,5586,ON
242,2026-05-19 16:30:56.982,33.9,3.72,4.334,9669,182.33,21.20,1360,2154,1637,5631,ON
243,2026-05-19 16:30:57.482,33.9,3.74,4.337,9704,182.24,21.29,1365,2162,1643,5647,ON
244,2026-05-19 16:30:57.982,33.9,3.75,4.340,9737,182.15,21.38,1370,2168,1647,5632,ON
245,2026-05-19 16:30:58.482,33.9,3.75,4.356,9768,182.07,21.46,1367,2163,1643,5581,ON
246,2026-05-19 16:30:58.982,33.9,3.73,4.340,9797,181.98,21.55,1362,2157,1638,5592,ON
247,2026-05-19 16:30:59.482,33.9,3.74,4.338,9831,181.90,21.63,1365,2160,1642,5692,ON
248,2026-05-19 16:30:59.982,33.9,3.74,4.332,9862,181.80,21.73,1370,2168,1648,5738,ON
249,2026-05-19 16:31:00.482,33.9,3.74,4.343,9895,181.72,21.81,1372,2171,1649,5664,ON
250,2026-05-19 16:31:00.982,33.9,3.74,4.322,9931,181.63,21.90,1370,2168,1647,5624,ON
251,2026-05-19 16:31:01.482,33.9,3.77,4.336,9966,181.55,21.98,1365,2159,1641,5638,ON
