SampleIndex,Timestamp,Temp,pH,Volt,EC,Weight,Weightloss,R,G,B,C,RelayStatus
64,2026-05-21 15:41:03.972,31.1,5.89,4.050,587,192.05,5.61,1546,2480,1881,6405,ON
65,2026-05-21 15:41:04.472,31.1,5.92,4.042,595,191.97,5.69,1544,2478,1879,6506,ON
66,2026-05-21 15:41:04.972,31.1,5.93,4.051,601,191.89,5.77,1545,2480,1882,6440,ON
67,2026-05-21 15:41:05.472,31.1,5.94,4.054,609,191.80,5.86,1548,2484,1885,6370,ON
68,2026-05-21 15:41:05.972,31.1,5.92,4.061,617,191.71,5.95,1550,2487,1884,6513,ON
69,2026-05-21 15:41:06.472,31.2,5.91,4.062,626,191.63,6.03,1550,2485,1880,6425,ON
70,2026-05-21 15:41:06.972,31.2,5.90,4.053,636,191.54,6.12,1549,2483,1886,6346,ON
71,2026-05-21 15:41:07.472,31.2,5.92,4.059,645,191.46,6.20,1551,2485,1892,6497,ON
72,2026-05-21 15:41:07.972,31.2,5.91,4.053,653,191.38,6.29,1551,2485,1889,6427,ON
73,2026-05-21 15:41:08.472,31.2,5.93,4.044,662,191.30,6.37,1554,2490,1886,6405,ON
74,2026-05-21 15:41:08.972,31.2,5.96,4.059,673,191.21,6.46,1561,2499,1891,6431,ON
75,2026-05-21 15:41:09.472,31.3,5.95,4.061,684,191.13,6.54,1556,2490,1888,6482,ON
76,2026-05-21 15:41:09.972,31.3,5.92,4.054,696,191.04,6.63,1555,2492,1890,6506,ON
77,2026-05-21 15:41:10.472,31.3,5.93,4.064,709,190.95,6.71,1561,2501,1898,6365,ON
78,2026-05-21 15:41:10.972,31.3,5.93,4.054,720,190.87,6.80,1561,2499,1896,6472,ON
79,2026-05-21 15:41:11.472,31.3,5.93,4.062,729,190.78,6.88,1557,2493,1892,6422,ON
80,2026-05-21 15:41:11.972,31.4,5.94,4.050,738,190.70,6.97,1554,2486,1887,6390,ON
81,2026-05-21 15:41:12.472,31.4,5.96,4.045,746,190.61,7.06,1556,2491,1890,6495,ON
82,2026-05-21 15:41:12.972,31.4,5.97,4.052,757,190.53,7.14,1558,2494,1892,6455,ON
83,2026-05-21 15:41:13.472,31.4,5.97,4.053,767,190.44,7.23,1556,2494,1891,6362,ON
84,2026-05-21 15:41:13.972,31.5,5.97,4.046,776,190.35,7.31,1557,2496,1893,6557,ON
85,2026-05-21 15:41:14.472,31.5,5.98,4.053,785,190.27,7.39,1559,2499,1896,6485,ON
86,2026-05-21 15:41:14.972,31.5,5.97,4.061,794,190.18,7.48,1561,2501,1897,6360,ON
87,2026-05-21 15:41:15.472,31.5,5.95,4.039,804,190.09,7.57,1562,2502,1897,6496,ON
88,2026-05-21 15:41:15.972,31.5,5.96,4.051,813,190.01,7.65,1563,2502,1899,6486,ON
89,2026-05-21 15:41:16.472,31.5,5.98,4.041,820,189.93,7.74,1560,2499,1898,6474,ON
90,2026-05-21 15:41:16.972,31.6,5.99,4.055,829,189.84,7.82,1561,2500,1897,6451,ON
91,2026-05-21 15:41:17.472,31.6,6.00,4.031,838,189.75,7.91,1565,2505,1900,6593,ON
92,2026-05-21 15:41:17.972,31.6,6.02,4.035,848,189.67,8.00,1564,2502,1897,6450,ON
93,2026-05-21 15:41:18.472,31.6,6.02,4.049,857,189.58,8.08,1560,2497,1894,6401,ON
94,2026-05-21 15:41:18.972,31.6,6.00,4.034,866,189.50,8.16,1564,2504,1899,6531,ON
95,2026-05-21 15:41:19.472,31.6,5.99,4.054,874,189.41,8.25,1569,2513,1906,6532,ON
96,2026-05-21 15:41:19.972,31.7,5.99,4.044,884,189.33,8.33,1562,2502,1898,6367,ON
97,2026-05-21 15:41:20.472,31.7,6.00,4.056,893,189.23,8.43,1563,2502,1898,6514,ON
98,2026-05-21 15:41:20.972,31.7,6.00,4.033,903,189.14,8.52,1566,2507,1902,6552,ON
99,2026-05-21 15:41:21.472,31.7,6.03,4.049,912,189.06,8.61,1572,2515,1907,6464,ON
100,2026-05-21 15:41:21.972,31.7,6.03,4.043,921,188.97,8.69,1568,2509,1904,6476,ON
101,2026-05-21 15:41:22.472,31.8,6.04,4.040,930,188.89,8.78,1565,2504,1900,6473,ON
102,2026-05-21 15:41:22.972,31.8,6.05,4.036,940,188.81,8.86,1560,2498,1896,6423,ON
103,2026-05-21 15:41:23.472,31.8,6.05,4.034,950,188.72,8.95,1563,2502,1899,6515,ON
104,2026-05-21 15:41:23.972,31.8,6.04,4.042,961,188.64,9.03,1567,2509,1904,6549,ON
105,2026-05-21 15:41:24.472,31.8,6.04,4.043,974,188.55,9.12,1558,2495,1894,6414,ON
106,2026-05-21 15:41:24.972,31.8,6.05,4.044,988,188.46,9.21,1557,2495,1894,6484,ON
107,2026-05-21 15:41:25.472,31.9,6.05,4.035,1001,188.38,9.29,1560,2499,1897,6583,ON
108,2026-05-21 15:41:25.972,31.9,6.05,4.036,1011,188.30,9.37,1557,2494,1893,6406,ON
109,2026-05-21 15:41:26.472,31.9,6.05,4.038,1020,188.21,9.46,1556,2493,1892,6460,ON
110,2026-05-21 15:41:26.972,31.9,6.05,4.045,1029,188.13,9.54,1556,2495,1893,6539,ON
111,2026-05-21 15:41:27.472,31.9,6.04,4.045,1038,188.04,9.63,1567,2484,1886,6379,ON
112,2026-05-21 15:41:27.972,31.9,6.03,4.047,1048,187.95,9.72,1562,2481,1880,6432,ON
113,2026-05-21 15:41:28.472,31.9,6.03,4.035,1058,187.86,9.80,1559,2487,1885,6522,ON
114,2026-05-21 15:41:28.972,32.0,6.05,4.033,1068,187.79,9.88,1560,2483,1884,6466,ON
115,2026-05-21 15:41:29.472,32.0,6.07,4.037,1076,187.70,9.97,1563,2490,1890,6413,ON
116,2026-05-21 15:41:29.972,32.0,6.07,4.036,1083,187.61,10.05,1567,2503,1898,6528,ON
117,2026-05-21 15:41:30.472,32.0,6.06,4.046,1090,187.53,10.14,1570,2511,1905,6538,ON
118,2026-05-21 15:41:30.972,32.0,6.05,4.042,1098,187.45,10.22,1563,2502,1899,6471,ON
119,2026-05-21 15:41:31.472,32.0,6.06,4.033,1107,187.36,10.31,1561,2500,1898,6441,ON
120,2026-05-21 15:41:31.972,32.1,6.08,4.026,1118,187.27,10.39,1557,2494,1893,6520,ON
121,2026-05-21 15:41:32.472,32.1,6.09,4.032,1129,187.19,10.48,1558,2496,1894,6399,ON
122,2026-05-21 15:41:32.972,32.1,6.09,4.034,1140,187.11,10.56,1561,2501,1898,6499,ON
123,2026-05-21 15:41:33.472,32.1,6.08,4.047,1152,187.01,10.65,1564,2505,1901,6578,ON
124,2026-05-21 15:41:33.972,32.1,6.09,4.027,1163,186.93,10.73,1560,2500,1897,6475,ON
125,2026-05-21 15:41:34.472,32.1,6.11,4.040,1173,186.85,10.81,1564,2506,1902,6526,ON
126,2026-05-21 15:41:34.972,32.2,6.11,4.035,1183,186.76,10.90,1569,2512,1907,6562,ON
127,2026-05-21 15:41:35.472,32.2,6.10,4.033,1193,186.68,10.99,1575,2522,1915,6451,ON
128,2026-05-21 15:41:35.972,32.2,6.10,4.038,1201,186.59,11.07,1571,2516,1910,6466,ON
129,2026-05-21 15:41:36.472,32.2,6.10,4.029,1209,186.51,11.16,1565,2505,1903,6557,ON
130,2026-05-21 15:41:36.972,32.2,6.09,4.041,1218,186.42,11.24,1570,2513,1908,6538,ON
131,2026-05-21 15:41:37.472,32.2,6.09,4.030,1228,186.34,11.33,1574,2521,1913,6551,ON
132,2026-05-21 15:41:37.972,32.2,6.10,4.024,1238,186.25,11.42,1577,2526,1917,6554,ON
133,2026-05-21 15:41:38.472,32.3,6.12,4.030,1249,186.16,11.50,1569,2512,1907,6481,ON
134,2026-05-21 15:41:38.972,32.3,6.13,4.038,1261,186.08,11.59,1568,2512,1908,6530,ON
135,2026-05-21 15:41:39.472,32.3,6.13,4.027,1272,185.99,11.67,1571,2516,1910,6570,ON
136,2026-05-21 15:41:39.972,32.3,6.12,4.032,1281,185.90,11.76,1570,2515,1910,6442,ON
137,2026-05-21 15:41:40.472,32.3,6.12,4.032,1290,185.81,11.86,1565,2507,1904,6449,ON
138,2026-05-21 15:41:40.972,32.3,6.12,4.035,1298,185.72,11.94,1571,2517,1909,6500,ON
139,2026-05-21 15:41:41.472,32.4,6.14,4.020,1307,185.64,12.03,1572,2517,1910,6662,ON
140,2026-05-21 15:41:41.972,32.4,6.15,4.024,1317,185.56,12.11,1573,2517,1910,6491,ON
141,2026-05-21 15:41:42.472,32.4,6.15,4.018,1327,185.46,12.20,1573,2517,1911,6520,ON
142,2026-05-21 15:41:42.972,32.4,6.17,4.035,1338,185.38,12.29,1573,2517,1910,6519,ON
143,2026-05-21 15:41:43.472,32.5,6.17,4.014,1348,185.30,12.37,1575,2520,1912,6548,ON
144,2026-05-21 15:41:43.972,32.4,6.18,4.022,1357,185.21,12.46,1577,2523,1916,6542,ON
145,2026-05-21 15:41:44.472,32.5,6.18,4.019,1366,185.12,12.54,1578,2525,1916,6528,ON
146,2026-05-21 15:41:44.972,32.5,6.19,4.021,1374,185.04,12.63,1575,2520,1912,6482,ON
147,2026-05-21 15:41:45.472,32.5,6.20,4.015,1385,184.96,12.71,1571,2513,1907,6476,ON
148,2026-05-21 15:41:45.972,32.5,6.20,4.022,1396,184.86,12.80,1577,2522,1914,6622,ON
149,2026-05-21 15:41:46.472,32.5,6.19,4.012,1408,184.78,12.88,1578,2525,1916,6540,ON
150,2026-05-21 15:41:46.972,32.5,6.19,4.023,1418,184.70,12.96,1578,2525,1916,6494,ON
151,2026-05-21 15:41:47.472,32.6,6.18,4.030,1429,184.61,13.06,1574,2520,1913,6639,ON
152,2026-05-21 15:41:47.972,32.6,6.17,4.028,1439,184.53,13.13,1575,2522,1914,6551,ON
153,2026-05-21 15:41:48.472,32.6,6.16,4.031,1450,184.45,13.22,1578,2526,1917,6424,ON
154,2026-05-21 15:41:48.972,32.6,6.16,4.026,1460,184.36,13.31,1576,2524,1915,6569,ON
155,2026-05-21 15:41:49.472,32.6,6.15,4.029,1471,184.28,13.39,1578,2527,1917,6577,ON
156,2026-05-21 15:41:49.972,32.6,6.14,4.019,1483,184.19,13.48,1581,2533,1922,6485,ON
157,2026-05-21 15:41:50.472,32.6,6.14,4.033,1494,184.10,13.57,1576,2523,1915,6586,ON
158,2026-05-21 15:41:50.972,32.7,6.14,4.025,1503,184.02,13.65,1574,2520,1913,6522,ON
159,2026-05-21 15:41:51.472,32.7,6.15,4.032,1512,183.93,13.74,1573,2519,1912,6478,ON
160,2026-05-21 15:41:51.972,32.7,6.14,4.028,1521,183.84,13.82,1571,2516,1910,6561,ON
161,2026-05-21 15:41:52.472,32.7,6.14,4.016,1531,183.76,13.91,1569,2512,1907,6483,ON
162,2026-05-21 15:41:52.972,32.7,6.15,4.023,1541,183.68,13.99,1566,2508,1903,6443,ON
163,2026-05-21 15:41:53.472,32.7,6.17,4.019,1550,183.59,14.08,1573,2518,1902,6555,ON
164,2026-05-21 15:41:53.972,32.8,6.18,4.027,1561,183.50,14.16,1578,2525,1908,6560,ON
165,2026-05-21 15:41:54.472,32.8,6.18,4.028,1571,183.42,14.24,1579,2530,1914,6553,ON
166,2026-05-21 15:41:54.972,32.8,6.17,4.022,1582,183.33,14.33,1580,2531,1917,6402,ON
167,2026-05-21 15:41:55.472,32.8,6.18,4.021,1593,183.25,14.41,1575,2522,1912,6575,ON
168,2026-05-21 15:41:55.972,32.8,6.18,4.019,1602,183.16,14.50,1576,2525,1915,6571,ON
169,2026-05-21 15:41:56.472,32.8,6.19,4.010,1611,183.08,14.58,1579,2528,1917,6405,ON
170,2026-05-21 15:41:56.972,32.9,6.19,4.023,1622,182.99,14.67,1579,2528,1918,6537,ON
171,2026-05-21 15:41:57.472,32.9,6.19,4.026,1622,182.91,14.76,1578,2527,1917,6573,ON
172,2026-05-21 15:41:57.972,32.9,6.18,4.018,1622,182.82,14.84,1581,2532,1922,6456,ON
173,2026-05-21 15:41:58.472,32.9,6.20,4.013,1622,182.74,14.93,1583,2537,1925,6626,ON
174,2026-05-21 15:41:58.972,32.9,6.21,4.021,1691,182.65,15.02,1581,2534,1923,6534,ON
175,2026-05-21 15:41:59.472,32.9,6.20,4.021,1732,182.57,15.10,1573,2521,1914,6486,ON
176,2026-05-21 15:41:59.972,32.9,6.21,4.021,1732,182.47,15.20,1571,2517,1910,6512,ON
177,2026-05-21 15:42:00.472,33.0,6.24,4.008,1729,182.38,15.28,1571,2515,1910,6510,ON
178,2026-05-21 15:42:00.972,33.0,6.25,4.014,1727,182.30,15.37,1571,2513,1909,6415,ON
179,2026-05-21 15:42:01.472,33.0,6.24,4.004,1728,182.21,15.46,1577,2524,1917,6567,ON
180,2026-05-21 15:42:01.972,33.0,6.24,4.020,1732,182.12,15.54,1580,2529,1921,6595,ON
181,2026-05-21 15:42:02.472,33.0,6.22,4.013,1738,182.03,15.63,1582,2531,1922,6517,ON
182,2026-05-21 15:42:02.972,33.0,6.22,4.025,1743,181.95,15.71,1584,2536,1925,6589,ON
183,2026-05-21 15:42:03.472,33.1,6.21,4.017,1750,181.86,15.81,1587,2541,1929,6626,ON
184,2026-05-21 15:42:03.972,33.1,6.21,4.014,1757,181.78,15.89,1580,2531,1922,6465,ON
185,2026-05-21 15:42:04.472,33.1,6.22,4.020,1765,181.70,15.97,1581,2531,1922,6575,ON
186,2026-05-21 15:42:04.972,33.1,6.23,4.012,1773,181.61,16.06,1581,2533,1923,6542,ON
187,2026-05-21 15:42:05.472,33.1,6.23,4.027,1782,181.52,16.14,1580,2530,1921,6468,ON
188,2026-05-21 15:42:05.972,33.1,6.22,4.018,1790,181.44,16.22,1585,2536,1925,6575,ON
189,2026-05-21 15:42:06.472,33.1,6.23,4.012,1799,181.36,16.31,1588,2537,1926,6668,ON
190,2026-05-21 15:42:06.972,33.1,6.24,4.014,1807,181.27,16.40,1592,2548,1934,6521,ON
191,2026-05-21 15:42:07.472,33.1,6.23,4.023,1817,181.18,16.48,1593,2549,1934,6599,ON
192,2026-05-21 15:42:07.972,33.2,6.25,4.003,1827,181.11,16.56,1594,2548,1934,6640,ON
193,2026-05-21 15:42:08.472,33.2,6.26,4.011,1837,181.01,16.65,1593,2549,1935,6583,ON
194,2026-05-21 15:42:08.972,33.2,6.26,4.011,1848,180.92,16.74,1592,2545,1932,6508,ON
195,2026-05-21 15:42:09.472,33.2,6.26,4.009,1859,180.84,16.82,1591,2545,1931,6590,ON
196,2026-05-21 15:42:09.972,33.2,6.27,4.006,1872,180.76,16.91,1589,2541,1928,6544,ON
197,2026-05-21 15:42:10.472,33.2,6.29,4.012,1885,180.67,16.99,1585,2535,1924,6481,ON
198,2026-05-21 15:42:10.972,33.2,6.28,4.018,1897,180.59,17.08,1589,2543,1930,6592,ON
199,2026-05-21 15:42:11.472,33.3,6.28,3.996,1908,180.50,17.16,1590,2544,1932,6601,ON
200,2026-05-21 15:42:11.972,33.3,6.28,4.011,1920,180.42,17.25,1587,2539,1927,6545,ON
201,2026-05-21 15:42:12.472,33.3,6.27,4.020,1932,180.34,17.33,1587,2538,1927,6582,ON
202,2026-05-21 15:42:12.972,33.3,6.26,4.014,1944,180.25,17.42,1587,2540,1928,6619,ON
203,2026-05-21 15:42:13.472,33.3,6.27,4.005,1954,180.16,17.50,1592,2546,1932,6531,ON
204,2026-05-21 15:42:13.972,33.3,6.27,4.017,1964,180.08,17.59,1591,2544,1931,6570,ON
205,2026-05-21 15:42:14.472,33.4,6.25,4.007,1975,179.99,17.68,1587,2541,1928,6620,ON
206,2026-05-21 15:42:14.972,33.4,6.26,4.005,1987,179.90,17.76,1592,2547,1933,6528,ON
207,2026-05-21 15:42:15.472,33.4,6.27,4.004,1998,179.82,17.84,1596,2551,1936,6624,ON
208,2026-05-21 15:42:15.972,33.4,6.29,4.008,2009,179.73,17.93,1598,2554,1938,6683,ON
209,2026-05-21 15:42:16.472,33.4,6.29,4.012,2020,179.65,18.02,1587,2537,1926,6497,ON
210,2026-05-21 15:42:16.972,33.4,6.28,4.000,2031,179.56,18.10,1586,2535,1920,6589,ON
211,2026-05-21 15:42:17.472,33.5,6.30,4.001,2041,179.48,18.19,1587,2538,1923,6596,ON
212,2026-05-21 15:42:17.972,33.5,6.32,4.001,2054,179.39,18.27,1583,2541,1927,6485,ON
213,2026-05-21 15:42:18.472,33.5,6.31,4.003,2068,179.29,18.38,1580,2549,1933,6550,ON
214,2026-05-21 15:42:18.972,33.5,6.31,4.006,2081,179.20,18.46,1586,2547,1933,6662,ON
215,2026-05-21 15:42:19.472,33.5,6.31,4.014,2091,179.12,18.54,1586,2541,1929,6572,ON
216,2026-05-21 15:42:19.972,33.5,6.31,4.011,2100,179.04,18.63,1586,2539,1928,6618,ON
217,2026-05-21 15:42:20.472,33.5,6.31,4.001,2108,178.95,18.71,1591,2544,1932,6639,ON
218,2026-05-21 15:42:20.972,33.5,6.31,4.000,2116,178.86,18.80,1598,2552,1937,6712,ON
219,2026-05-21 15:42:21.472,33.6,6.33,4.003,2126,178.78,18.88,1598,2552,1937,6562,ON
220,2026-05-21 15:42:21.972,33.6,6.33,4.013,2136,178.70,18.97,1600,2554,1938,6638,ON
221,2026-05-21 15:42:22.472,33.6,6.33,3.997,2146,178.61,19.06,1602,2557,1940,6612,ON
222,2026-05-21 15:42:22.972,33.6,6.33,4.004,2155,178.53,19.14,1600,2557,1940,6557,ON
223,2026-05-21 15:42:23.472,33.6,6.33,4.003,2166,178.44,19.23,1602,2561,1943,6647,ON
224,2026-05-21 15:42:23.972,33.6,6.34,3.997,2178,178.36,19.30,1603,2564,1946,6742,ON
225,2026-05-21 15:42:24.472,33.7,6.35,4.000,2189,178.27,19.39,1599,2555,1939,6609,ON
226,2026-05-21 15:42:24.972,33.7,6.35,4.017,2201,178.18,19.48,1601,2556,1940,6644,ON
227,2026-05-21 15:42:25.472,33.7,6.33,4.009,2212,178.10,19.56,1603,2560,1943,6713,ON
228,2026-05-21 15:42:25.972,33.7,6.33,4.002,2223,178.02,19.65,1606,2567,1949,6619,ON
229,2026-05-21 15:42:26.472,33.7,6.35,3.991,2233,177.93,19.74,1606,2568,1950,6643,ON
230,2026-05-21 15:42:26.972,33.7,6.38,4.010,2242,177.84,19.82,1610,2571,1953,6710,ON
231,2026-05-21 15:42:27.472,33.7,6.38,3.988,2251,177.76,19.90,1610,2573,1954,6673,ON
232,2026-05-21 15:42:27.972,33.7,6.38,3.996,2259,177.68,19.98,1612,2576,1955,6703,ON
233,2026-05-21 15:42:28.472,33.8,6.36,4.005,2267,177.59,20.08,1614,2581,1958,6754,ON
234,2026-05-21 15:42:28.972,33.8,6.35,4.001,2276,177.50,20.17,1611,2574,1954,6691,ON
235,2026-05-21 15:42:29.472,33.8,6.34,3.998,2287,177.42,20.24,1615,2577,1957,6595,ON
236,2026-05-21 15:42:29.972,33.8,6.35,4.000,2299,177.33,20.33,1616,2580,1959,6676,ON
237,2026-05-21 15:42:30.472,33.8,6.35,4.001,2312,177.25,20.42,1611,2572,1954,6628,ON
238,2026-05-21 15:42:30.972,33.8,6.35,4.002,2325,177.16,20.51,1606,2565,1949,6602,ON
239,2026-05-21 15:42:31.472,33.9,6.34,3.992,2335,177.07,20.59,1612,2574,1955,6704,ON
240,2026-05-21 15:42:31.972,33.9,6.34,3.998,2344,176.99,20.68,1614,2581,1959,6743,ON
241,2026-05-21 15:42:32.472,33.9,6.34,4.001,2354,176.91,20.76,1613,2577,1957,6624,ON
242,2026-05-21 15:42:32.972,33.9,6.34,3.997,2365,176.82,20.85,1612,2567,1949,6699,ON
243,2026-05-21 15:42:33.472,33.9,6.35,4.000,2376,176.73,20.93,1616,2564,1947,6648,ON
244,2026-05-21 15:42:33.972,33.9,6.38,3.993,2386,176.65,21.01,1611,2563,1948,6743,ON
245,2026-05-21 15:42:34.472,33.9,6.38,3.996,2397,176.56,21.10,1610,2568,1951,6643,ON
246,2026-05-21 15:42:34.972,33.9,6.39,3.991,2408,176.48,21.18,1608,2568,1951,6555,ON
247,2026-05-21 15:42:35.472,34.0,6.40,3.995,2418,176.39,21.27,1607,2567,1949,6695,ON
248,2026-05-21 15:42:35.972,34.0,6.39,3.997,2426,176.30,21.36,1609,2569,1950,6663,ON
249,2026-05-21 15:42:36.472,34.0,6.38,3.990,2434,176.22,21.44,1611,2570,1951,6652,ON
250,2026-05-21 15:42:36.972,34.0,6.38,3.984,2445,176.12,21.54,1608,2569,1951,6729,ON
251,2026-05-21 15:42:37.472,34.0,6.38,3.996,2456,176.04,21.63,1608,2568,1951,6689,ON
252,2026-05-21 15:42:37.972,34.0,6.39,3.991,2469,175.95,21.71,1612,2574,1956,6625,ON
253,2026-05-21 15:42:38.472,34.0,6.40,3.989,2482,175.86,21.81,1613,2575,1957,6708,ON
