SampleIndex,Timestamp,Temp,pH,Volt,EC,Weight,Weightloss,R,G,B,C,RelayStatus
648,2026-05-24 22:07:20.602,35.0,11.36,3.220,18451,143.87,55.84,591,1014,1475,3307,ON
649,2026-05-24 22:07:21.102,35.0,11.36,3.219,18458,143.78,55.92,592,1015,1475,3287,ON
650,2026-05-24 22:07:21.602,35.0,11.34,3.229,18468,143.69,56.02,593,1016,1475,3287,ON
651,2026-05-24 22:07:22.102,35.0,11.33,3.214,18486,143.61,56.09,593,1016,1475,3278,ON
652,2026-05-24 22:07:22.602,35.0,11.36,3.215,18501,143.53,56.18,593,1016,1476,3269,ON
653,2026-05-24 22:07:23.102,35.0,11.37,3.219,18519,143.44,56.27,592,1016,1476,3267,ON
654,2026-05-24 22:07:23.602,35.0,11.37,3.206,18537,143.35,56.36,591,1015,1473,3273,ON
655,2026-05-24 22:07:24.102,35.0,11.37,3.215,18554,143.26,56.45,591,1015,1473,3284,ON
656,2026-05-24 22:07:24.602,35.0,11.38,3.216,18576,143.18,56.53,592,1017,1476,3254,ON
657,2026-05-24 22:07:25.102,35.0,11.38,3.213,18596,143.09,56.62,593,1017,1475,3288,ON
658,2026-05-24 22:07:25.602,35.0,11.40,3.217,18611,143.01,56.70,594,1018,1477,3296,ON
659,2026-05-24 22:07:26.102,35.0,11.39,3.211,18626,142.92,56.79,594,1018,1477,3292,ON
660,2026-05-24 22:07:26.602,35.0,11.40,3.217,18642,142.83,56.88,593,1017,1473,3273,ON
661,2026-05-24 22:07:27.102,35.0,11.39,3.202,18654,142.75,56.96,592,1017,1473,3274,ON
662,2026-05-24 22:07:27.602,35.1,11.42,3.206,18668,142.66,57.05,592,1017,1473,3280,ON
663,2026-05-24 22:07:28.102,35.1,11.43,3.203,18679,142.57,57.14,592,1020,1477,3304,ON
664,2026-05-24 22:07:28.602,35.1,11.45,3.198,18696,142.48,57.23,591,1020,1477,3262,ON
665,2026-05-24 22:07:29.102,35.0,11.47,3.181,18709,142.40,57.31,591,1018,1474,3274,ON
666,2026-05-24 22:07:29.602,35.0,11.50,3.188,18718,142.31,57.40,592,1018,1473,3268,ON
667,2026-05-24 22:07:30.102,35.0,11.51,3.172,18734,142.23,57.48,589,1013,1469,3273,ON
668,2026-05-24 22:07:30.602,35.0,11.56,3.185,18759,142.14,57.57,591,1015,1473,3290,ON
669,2026-05-24 22:07:31.102,35.0,11.57,3.188,18788,142.05,57.66,592,1018,1478,3284,ON
670,2026-05-24 22:07:31.602,35.0,11.57,3.198,18814,141.95,57.76,592,1018,1477,3244,ON
671,2026-05-24 22:07:32.102,35.0,11.56,3.186,18834,141.86,57.85,591,1016,1474,3265,ON
672,2026-05-24 22:07:32.602,35.1,11.56,3.186,18852,141.78,57.93,592,1017,1472,3268,ON
673,2026-05-24 22:07:33.102,35.1,11.56,3.187,18870,141.69,58.02,592,1017,1474,3287,ON
674,2026-05-24 22:07:33.602,35.1,11.56,3.188,18883,141.60,58.10,593,1019,1475,3299,ON
675,2026-05-24 22:07:34.102,35.1,11.55,3.194,18892,141.52,58.19,595,1022,1478,3282,ON
676,2026-05-24 22:07:34.602,35.1,11.53,3.201,18903,141.43,58.28,596,1021,1476,3276,ON
677,2026-05-24 22:07:35.102,35.1,11.53,3.187,18920,141.34,58.37,596,1020,1474,3272,ON
678,2026-05-24 22:07:35.602,35.1,11.55,3.187,18936,141.25,58.46,595,1019,1471,3307,ON
679,2026-05-24 22:07:36.102,35.1,11.56,3.190,18952,141.17,58.54,596,1021,1475,3280,ON
680,2026-05-24 22:07:36.602,35.1,11.56,3.201,18975,141.08,58.63,596,1021,1475,3274,ON
681,2026-05-24 22:07:37.102,35.1,11.53,3.187,19002,141.00,58.71,595,1020,1472,3308,ON
682,2026-05-24 22:07:37.602,35.1,11.55,3.184,19027,140.90,58.81,597,1022,1475,3293,ON
683,2026-05-24 22:07:38.102,35.1,11.54,3.194,19052,140.82,58.89,598,1024,1476,3297,ON
684,2026-05-24 22:07:38.602,35.1,11.54,3.191,19080,140.74,58.97,598,1024,1477,3284,ON
685,2026-05-24 22:07:39.102,35.1,11.53,3.194,19102,140.65,59.06,598,1024,1475,3274,ON
686,2026-05-24 22:07:39.602,35.1,11.52,3.192,19120,140.56,59.15,599,1026,1475,3320,ON
687,2026-05-24 22:07:40.102,35.1,11.54,3.184,19136,140.47,59.24,600,1027,1477,3308,ON
688,2026-05-24 22:07:40.602,35.1,11.56,3.193,19155,140.39,59.32,600,1028,1479,3246,ON
689,2026-05-24 22:07:41.102,35.1,11.56,3.196,19178,140.31,59.40,596,1021,1469,3244,ON
690,2026-05-24 22:07:41.602,35.1,11.55,3.198,19198,140.22,59.49,595,1018,1466,3284,ON
691,2026-05-24 22:07:42.102,35.1,11.53,3.183,19214,140.14,59.57,595,1019,1467,3291,ON
692,2026-05-24 22:07:42.602,35.1,11.55,3.192,19233,140.05,59.66,596,1021,1468,3290,ON
693,2026-05-24 22:07:43.102,35.1,11.56,3.186,19251,139.95,59.76,597,1023,1470,3289,ON
694,2026-05-24 22:07:43.602,35.1,11.57,3.185,19270,139.87,59.84,598,1025,1472,3284,ON
695,2026-05-24 22:07:44.102,35.1,11.58,3.191,19287,139.78,59.93,599,1026,1474,3328,ON
696,2026-05-24 22:07:44.602,35.1,11.58,3.181,19307,139.69,60.02,600,1029,1476,3311,ON
697,2026-05-24 22:07:45.102,35.1,11.59,3.179,19329,139.61,60.10,599,1027,1475,3290,ON
698,2026-05-24 22:07:45.602,35.1,11.60,3.183,19358,139.52,60.19,599,1027,1475,3295,ON
699,2026-05-24 22:07:46.102,35.1,11.60,3.176,19385,139.43,60.28,601,1030,1476,3308,ON
700,2026-05-24 22:07:46.602,35.1,11.61,3.174,19409,139.35,60.36,601,1031,1477,3310,ON
701,2026-05-24 22:07:47.102,35.1,11.59,3.198,19426,139.27,60.44,602,1032,1479,3326,ON
702,2026-05-24 22:07:47.602,35.1,11.58,3.187,19444,139.18,60.53,601,1031,1478,3256,ON
703,2026-05-24 22:07:48.102,35.1,11.59,3.192,19464,139.09,60.62,600,1029,1474,3288,ON
704,2026-05-24 22:07:48.602,35.1,11.59,3.171,19486,139.00,60.71,598,1025,1470,3269,ON
705,2026-05-24 22:07:49.102,35.1,11.59,3.180,19513,138.91,60.80,597,1023,1467,3291,ON
706,2026-05-24 22:07:49.602,35.1,11.60,3.179,19538,138.83,60.88,598,1025,1469,3278,ON
707,2026-05-24 22:07:50.102,35.1,11.58,3.197,19564,138.75,60.96,599,1028,1472,3306,ON
708,2026-05-24 22:07:50.602,35.1,11.57,3.188,19596,138.66,61.05,602,1032,1476,3310,ON
709,2026-05-24 22:07:51.102,35.1,11.57,3.185,19615,138.57,61.14,602,1033,1477,3317,ON
710,2026-05-24 22:07:51.602,35.1,11.58,3.177,19634,138.48,61.23,602,1033,1476,3297,ON
711,2026-05-24 22:07:52.102,35.1,11.60,3.169,19652,138.40,61.31,601,1032,1475,3288,ON
712,2026-05-24 22:07:52.602,35.1,11.63,3.180,19669,138.31,61.40,603,1033,1476,3315,ON
713,2026-05-24 22:07:53.102,35.1,11.62,3.174,19686,138.23,61.48,603,1035,1477,3320,ON
714,2026-05-24 22:07:53.602,35.1,11.63,3.176,19711,138.14,61.57,604,1035,1478,3324,ON
715,2026-05-24 22:07:54.102,35.1,11.64,3.167,19735,138.05,61.66,603,1035,1478,3306,ON
716,2026-05-24 22:07:54.602,35.1,11.63,3.182,19757,137.96,61.75,603,1034,1477,3296,ON
717,2026-05-24 22:07:55.102,35.1,11.62,3.179,19784,137.87,61.84,601,1032,1474,3324,ON
718,2026-05-24 22:07:55.602,35.1,11.62,3.178,19820,137.77,61.94,602,1033,1475,3324,ON
719,2026-05-24 22:07:56.102,35.1,11.63,3.177,19848,137.70,62.01,604,1035,1477,3306,ON
720,2026-05-24 22:07:56.602,35.1,11.63,3.178,19872,137.60,62.11,603,1035,1476,3313,ON
721,2026-05-24 22:07:57.102,35.1,11.64,3.170,19894,137.52,62.19,603,1035,1476,3326,ON
722,2026-05-24 22:07:57.602,35.1,11.65,3.160,19920,137.43,62.28,605,1036,1477,3329,ON
723,2026-05-24 22:07:58.102,35.1,11.66,3.165,19946,137.34,62.37,603,1034,1473,3302,ON
724,2026-05-24 22:07:58.602,35.1,11.66,3.170,19975,137.26,62.45,603,1035,1474,3309,ON
725,2026-05-24 22:07:59.102,35.1,11.66,3.162,20008,137.17,62.54,604,1036,1476,3309,ON
726,2026-05-24 22:07:59.602,35.1,11.68,3.164,20044,137.08,62.62,604,1037,1477,3345,ON
727,2026-05-24 22:08:00.102,35.1,11.69,3.165,20079,137.00,62.71,606,1040,1480,3337,ON
728,2026-05-24 22:08:00.602,35.1,11.70,3.174,20104,136.90,62.81,606,1037,1475,3295,ON
729,2026-05-24 22:08:01.102,35.1,11.69,3.177,20126,136.82,62.89,605,1037,1474,3312,ON
730,2026-05-24 22:08:01.602,35.1,11.69,3.171,20146,136.74,62.97,606,1039,1477,3344,ON
731,2026-05-24 22:08:02.102,35.1,11.68,3.168,20169,136.65,63.06,606,1038,1476,3303,ON
732,2026-05-24 22:08:02.602,35.1,11.68,3.165,20192,136.56,63.15,606,1040,1478,3338,ON
733,2026-05-24 22:08:03.102,35.1,11.69,3.167,20218,136.48,63.23,608,1043,1482,3313,ON
734,2026-05-24 22:08:03.602,35.1,11.70,3.162,20247,136.38,63.33,606,1040,1478,3333,ON
735,2026-05-24 22:08:04.102,35.1,11.71,3.152,20285,136.30,63.41,607,1042,1478,3354,ON
736,2026-05-24 22:08:04.602,35.1,11.71,3.174,20315,136.22,63.49,608,1043,1478,3339,ON
737,2026-05-24 22:08:05.102,35.1,11.71,3.164,20344,136.13,63.58,609,1044,1479,3340,ON
738,2026-05-24 22:08:05.602,35.1,11.71,3.168,20368,136.05,63.66,610,1045,1481,3314,ON
739,2026-05-24 22:08:06.102,35.1,11.70,3.168,20393,135.95,63.76,609,1045,1480,3321,ON
740,2026-05-24 22:08:06.602,35.1,11.70,3.166,20423,135.87,63.84,610,1046,1482,3346,ON
741,2026-05-24 22:08:07.102,35.1,11.71,3.164,20451,135.79,63.92,610,1045,1481,3306,ON
742,2026-05-24 22:08:07.602,35.1,11.70,3.168,20475,135.69,64.02,610,1044,1478,3321,ON
743,2026-05-24 22:08:08.102,35.1,11.70,3.153,20503,135.61,64.10,610,1045,1481,3348,ON
744,2026-05-24 22:08:08.602,35.1,11.71,3.164,20535,135.53,64.18,610,1047,1484,3348,ON
745,2026-05-24 22:08:09.102,35.1,11.71,3.159,20565,135.44,64.27,611,1048,1482,3345,ON
746,2026-05-24 22:08:09.602,35.1,11.72,3.172,20590,135.35,64.36,611,1049,1483,3327,ON
747,2026-05-24 22:08:10.102,35.1,11.72,3.165,20616,135.26,64.45,611,1048,1485,3328,ON
748,2026-05-24 22:08:10.602,35.1,11.73,3.156,20645,135.17,64.54,611,1048,1483,3322,ON
749,2026-05-24 22:08:11.102,35.1,11.74,3.151,20681,135.09,64.62,610,1048,1481,3346,ON
750,2026-05-24 22:08:11.602,35.1,11.74,3.165,20715,135.01,64.70,611,1047,1479,3328,ON
751,2026-05-24 22:08:12.102,35.1,11.75,3.155,20756,134.92,64.79,611,1047,1478,3337,ON
752,2026-05-24 22:08:12.602,35.1,11.75,3.148,20791,134.83,64.88,611,1048,1478,3317,ON
753,2026-05-24 22:08:13.102,35.1,11.77,3.146,20826,134.74,64.97,612,1050,1480,3346,ON
754,2026-05-24 22:08:13.602,35.1,11.77,3.164,20860,134.66,65.05,613,1051,1482,3355,ON
755,2026-05-24 22:08:14.102,35.1,11.76,3.145,20886,134.58,65.13,612,1049,1479,3339,ON
756,2026-05-24 22:08:14.602,35.1,11.78,3.136,20917,134.49,65.22,612,1049,1479,3339,ON
757,2026-05-24 22:08:15.102,35.1,11.79,3.148,20944,134.40,65.31,613,1050,1479,3331,ON
758,2026-05-24 22:08:15.602,35.1,11.79,3.152,20968,134.31,65.40,612,1049,1477,3358,ON
759,2026-05-24 22:08:16.102,35.1,11.79,3.152,20992,134.23,65.48,612,1050,1477,3344,ON
760,2026-05-24 22:08:16.602,35.1,11.79,3.139,21019,134.14,65.57,613,1051,1478,3324,ON
761,2026-05-24 22:08:17.102,35.1,11.81,3.150,21052,134.05,65.66,614,1054,1482,3357,ON
762,2026-05-24 22:08:17.602,35.1,11.81,3.148,21093,133.97,65.74,614,1056,1484,3335,ON
763,2026-05-24 22:08:18.102,35.1,11.82,3.144,21137,133.88,65.83,614,1053,1480,3368,ON
764,2026-05-24 22:08:18.602,35.1,11.83,3.150,21172,133.80,65.91,614,1054,1480,3330,ON
765,2026-05-24 22:08:19.102,35.1,11.83,3.158,21197,133.71,66.00,613,1053,1479,3337,ON
766,2026-05-24 22:08:19.602,35.2,11.82,3.147,21222,133.62,66.09,614,1054,1479,3342,ON
767,2026-05-24 22:08:20.102,35.2,11.82,3.136,21251,133.54,66.17,614,1054,1478,3368,ON
768,2026-05-24 22:08:20.602,35.1,11.82,3.144,21284,133.45,66.26,614,1053,1477,3348,ON
769,2026-05-24 22:08:21.102,35.1,11.80,3.158,21322,133.36,66.35,613,1053,1477,3334,ON
770,2026-05-24 22:08:21.602,35.1,11.79,3.150,21357,133.26,66.45,614,1054,1478,3353,ON
771,2026-05-24 22:08:22.102,35.1,11.80,3.146,21396,133.17,66.54,614,1055,1480,3360,ON
772,2026-05-24 22:08:22.602,35.2,11.80,3.134,21438,133.08,66.63,615,1057,1481,3371,ON
773,2026-05-24 22:08:23.102,35.2,11.81,3.154,21479,133.00,66.71,616,1058,1481,3343,ON
774,2026-05-24 22:08:23.602,35.2,11.81,3.154,21514,132.91,66.80,615,1057,1480,3333,ON
775,2026-05-24 22:08:24.102,35.2,11.81,3.148,21544,132.82,66.89,618,1061,1484,3374,ON
776,2026-05-24 22:08:24.602,35.2,11.81,3.144,21579,132.73,66.97,619,1063,1486,3379,ON
777,2026-05-24 22:08:25.102,35.1,11.82,3.148,21609,132.65,67.06,618,1062,1485,3347,ON
778,2026-05-24 22:08:25.602,35.1,11.81,3.156,21643,132.57,67.14,617,1060,1482,3354,ON
779,2026-05-24 22:08:26.102,35.1,11.81,3.147,21678,132.48,67.23,618,1062,1483,3367,ON
780,2026-05-24 22:08:26.602,35.1,11.82,3.133,21707,132.39,67.32,619,1063,1484,3386,ON
781,2026-05-24 22:08:27.102,35.2,11.84,3.137,21739,132.30,67.41,619,1064,1484,3374,ON
782,2026-05-24 22:08:27.602,35.2,11.84,3.140,21767,132.21,67.50,619,1063,1482,3351,ON
783,2026-05-24 22:08:28.102,35.1,11.85,3.153,21807,132.13,67.58,618,1062,1480,3360,ON
784,2026-05-24 22:08:28.602,35.1,11.85,3.148,21863,132.04,67.67,619,1063,1481,3365,ON
785,2026-05-24 22:08:29.102,35.1,11.84,3.143,21918,131.96,67.75,619,1064,1482,3382,ON
786,2026-05-24 22:08:29.602,35.1,11.83,3.131,21959,131.88,67.83,620,1066,1484,3378,ON
787,2026-05-24 22:08:30.102,35.1,11.87,3.147,21999,131.78,67.93,621,1067,1485,3357,ON
788,2026-05-24 22:08:30.602,35.1,11.85,3.144,22041,131.70,68.01,622,1070,1487,3385,ON
789,2026-05-24 22:08:31.102,35.1,11.85,3.139,22084,131.61,68.10,622,1070,1489,3390,ON
790,2026-05-24 22:08:31.602,35.2,11.86,3.135,22118,131.52,68.19,622,1071,1491,3396,ON
791,2026-05-24 22:08:32.102,35.2,11.87,3.125,22142,131.44,68.27,623,1072,1490,3390,ON
792,2026-05-24 22:08:32.602,35.1,11.90,3.133,22165,131.36,68.35,622,1071,1487,3376,ON
793,2026-05-24 22:08:33.102,35.1,11.91,3.129,22183,131.26,68.45,621,1070,1486,3380,ON
794,2026-05-24 22:08:33.602,35.1,11.92,3.137,22213,131.18,68.53,622,1071,1488,3388,ON
795,2026-05-24 22:08:34.102,35.1,11.91,3.131,22247,131.09,68.62,623,1073,1490,3396,ON
796,2026-05-24 22:08:34.602,35.2,11.92,3.121,22278,131.01,68.70,623,1074,1491,3413,ON
797,2026-05-24 22:08:35.102,35.2,11.92,3.136,22322,130.92,68.79,624,1075,1490,3388,ON
798,2026-05-24 22:08:35.602,35.1,11.91,3.132,22359,130.83,68.88,624,1074,1489,3367,ON
799,2026-05-24 22:08:36.102,35.1,11.90,3.135,22392,130.75,68.96,624,1074,1487,3384,ON
800,2026-05-24 22:08:36.602,35.1,11.90,3.125,22413,130.66,69.05,624,1074,1486,3400,ON
801,2026-05-24 22:08:37.102,35.1,11.92,3.119,22431,130.58,69.13,625,1076,1487,3417,ON
802,2026-05-24 22:08:37.602,35.1,11.93,3.128,22457,130.49,69.22,626,1078,1491,3394,ON
803,2026-05-24 22:08:38.102,35.1,11.93,3.120,22493,130.40,69.31,626,1079,1492,3401,ON
804,2026-05-24 22:08:38.602,35.1,11.92,3.141,22534,130.32,69.39,627,1081,1493,3430,ON
805,2026-05-24 22:08:39.102,35.1,11.91,3.136,22568,130.23,69.48,628,1083,1495,3418,ON
806,2026-05-24 22:08:39.602,35.1,11.92,3.131,22604,130.15,69.56,627,1081,1493,3393,ON
807,2026-05-24 22:08:40.102,35.1,11.92,3.138,22641,130.06,69.65,625,1079,1491,3379,ON
808,2026-05-24 22:08:40.602,35.1,11.92,3.129,22676,129.98,69.73,626,1079,1489,3388,ON
809,2026-05-24 22:08:41.102,35.1,11.93,3.129,22713,129.89,69.82,625,1078,1486,3416,ON
810,2026-05-24 22:08:41.602,35.1,11.93,3.133,22748,129.80,69.91,626,1080,1488,3421,ON
811,2026-05-24 22:08:42.102,35.1,11.92,3.129,22777,129.72,69.99,627,1082,1490,3409,ON
812,2026-05-24 22:08:42.602,35.1,11.93,3.127,22815,129.63,70.08,627,1082,1489,3395,ON
813,2026-05-24 22:08:43.102,35.1,11.94,3.132,22855,129.53,70.18,626,1082,1488,3415,ON
814,2026-05-24 22:08:43.602,35.1,11.93,3.135,22886,129.44,70.27,627,1084,1491,3415,ON
815,2026-05-24 22:08:44.102,35.1,11.92,3.128,22921,129.36,70.35,627,1084,1491,3411,ON
816,2026-05-24 22:08:44.602,35.2,11.93,3.123,22955,129.27,70.44,628,1085,1492,3399,ON
817,2026-05-24 22:08:45.102,35.1,11.94,3.135,22992,129.18,70.53,629,1087,1493,3409,ON
818,2026-05-24 22:08:45.602,35.1,11.95,3.115,23040,129.09,70.62,628,1086,1491,3425,ON
819,2026-05-24 22:08:46.102,35.1,11.96,3.121,23092,129.01,70.70,629,1087,1492,3446,ON
820,2026-05-24 22:08:46.602,35.2,11.96,3.123,23136,128.92,70.79,629,1087,1492,3419,ON
821,2026-05-24 22:08:47.102,35.2,11.97,3.123,23171,128.83,70.88,629,1089,1493,3411,ON
822,2026-05-24 22:08:47.602,35.1,11.97,3.123,23213,128.75,70.96,630,1089,1492,3400,ON
823,2026-05-24 22:08:48.102,35.1,11.96,3.126,23252,128.66,71.05,629,1089,1491,3442,ON
824,2026-05-24 22:08:48.602,35.1,11.97,3.117,23291,128.57,71.14,630,1091,1494,3436,ON
825,2026-05-24 22:08:49.102,35.1,11.98,3.123,23328,128.49,71.22,631,1092,1496,3448,ON
826,2026-05-24 22:08:49.602,35.1,11.98,3.124,23364,128.40,71.31,633,1095,1498,3398,ON
827,2026-05-24 22:08:50.102,35.1,11.97,3.116,23403,128.31,71.40,632,1094,1496,3417,ON
828,2026-05-24 22:08:50.602,35.1,11.97,3.111,23440,128.22,71.49,632,1095,1496,3427,ON
829,2026-05-24 22:08:51.102,35.1,11.98,3.127,23482,128.14,71.57,631,1094,1496,3432,ON
830,2026-05-24 22:08:51.602,35.1,11.99,3.122,23525,128.05,71.66,632,1094,1495,3433,ON
831,2026-05-24 22:08:52.102,35.1,11.99,3.120,23568,127.97,71.74,633,1096,1495,3406,ON
832,2026-05-24 22:08:52.602,35.1,11.99,3.123,23608,127.88,71.83,633,1096,1494,3415,ON
833,2026-05-24 22:08:53.102,35.1,11.97,3.131,23650,127.80,71.91,632,1096,1494,3432,ON
834,2026-05-24 22:08:53.602,35.1,11.96,3.125,23686,127.71,72.00,633,1097,1494,3447,ON
835,2026-05-24 22:08:54.102,35.1,11.96,3.132,23723,127.62,72.09,634,1098,1496,3443,ON
836,2026-05-24 22:08:54.602,35.1,11.96,3.129,23763,127.54,72.17,634,1100,1496,3446,ON
837,2026-05-24 22:08:55.102,35.1,11.95,3.115,23804,127.45,72.26,634,1100,1496,3420,ON
838,2026-05-24 22:08:55.602,35.1,11.97,3.116,23834,127.36,72.35,635,1101,1496,3459,ON
839,2026-05-24 22:08:56.102,35.1,11.98,3.128,23868,127.28,72.43,636,1102,1497,3456,ON
840,2026-05-24 22:08:56.602,35.1,11.98,3.120,23906,127.19,72.52,636,1105,1498,3432,ON
841,2026-05-24 22:08:57.102,35.2,11.99,3.118,23955,127.10,72.61,635,1105,1498,3435,ON
842,2026-05-24 22:08:57.602,35.2,11.99,3.137,24007,127.02,72.69,635,1104,1498,3449,ON
843,2026-05-24 22:08:58.102,35.1,11.98,3.125,24050,126.93,72.78,636,1105,1498,3449,ON
844,2026-05-24 22:08:58.602,35.1,11.98,3.112,24097,126.85,72.86,636,1105,1497,3466,ON
845,2026-05-24 22:08:59.102,35.1,11.97,3.129,24140,126.76,72.95,635,1104,1497,3436,ON
846,2026-05-24 22:08:59.602,35.1,11.96,3.120,24174,126.67,73.04,635,1103,1501,3438,ON
847,2026-05-24 22:09:00.102,35.1,11.96,3.125,24209,126.58,73.13,636,1106,1500,3440,ON
848,2026-05-24 22:09:00.602,35.1,11.96,3.108,24245,126.50,73.21,636,1105,1504,3472,ON
849,2026-05-24 22:09:01.102,35.1,11.99,3.105,24282,126.42,73.29,637,1108,1504,3468,ON
850,2026-05-24 22:09:01.602,35.1,12.01,3.104,24322,126.33,73.38,637,1108,1504,3460,ON
851,2026-05-24 22:09:02.102,35.1,12.03,3.116,24368,126.24,73.47,638,1109,1502,3466,ON
852,2026-05-24 22:09:02.602,35.1,12.02,3.120,24418,126.15,73.56,639,1111,1502,3460,ON
853,2026-05-24 22:09:03.102,35.1,12.01,3.121,24467,126.07,73.64,639,1112,1501,3461,ON
854,2026-05-24 22:09:03.602,35.1,12.00,3.119,24508,125.98,73.73,639,1113,1500,3459,ON
855,2026-05-24 22:09:04.102,35.1,11.99,3.123,24550,125.90,73.81,639,1113,1501,3472,ON
856,2026-05-24 22:09:04.602,35.1,11.99,3.116,24594,125.81,73.90,638,1112,1499,3443,ON
857,2026-05-24 22:09:05.102,35.1,12.00,3.121,24644,125.72,73.99,638,1112,1498,3455,ON
858,2026-05-24 22:09:05.602,35.1,12.00,3.110,24684,125.62,74.09,639,1114,1499,3462,ON
859,2026-05-24 22:09:06.102,35.1,12.01,3.108,24727,125.53,74.18,640,1116,1501,3485,ON
860,2026-05-24 22:09:06.602,35.1,12.03,3.114,24776,125.44,74.27,641,1118,1503,3497,ON
861,2026-05-24 22:09:07.102,35.1,12.03,3.115,24821,125.37,74.34,642,1120,1504,3453,ON
862,2026-05-24 22:09:07.602,35.1,12.03,3.127,24854,125.27,74.44,641,1118,1501,3453,ON
863,2026-05-24 22:09:08.102,35.1,12.00,3.118,24894,125.19,74.52,642,1120,1503,3480,ON
864,2026-05-24 22:09:08.602,35.1,11.99,3.116,24940,125.10,74.61,643,1122,1505,3490,ON
865,2026-05-24 22:09:09.102,35.1,12.00,3.120,24986,125.02,74.69,644,1124,1507,3494,ON
866,2026-05-24 22:09:09.602,35.1,12.01,3.114,25020,124.93,74.78,644,1125,1508,3453,ON
867,2026-05-24 22:09:10.102,35.1,12.01,3.118,25051,124.83,74.88,645,1126,1508,3486,ON
868,2026-05-24 22:09:10.602,35.1,12.02,3.100,25088,124.75,74.96,644,1126,1507,3507,ON
869,2026-05-24 22:09:11.102,35.1,12.04,3.116,25137,124.66,75.05,645,1128,1508,3500,ON
870,2026-05-24 22:09:11.602,35.1,12.04,3.116,25178,124.58,75.13,645,1127,1507,3477,ON
871,2026-05-24 22:09:12.102,35.1,12.05,3.093,25217,124.50,75.21,644,1126,1505,3479,ON
872,2026-05-24 22:09:12.602,35.1,12.05,3.113,25256,124.41,75.30,646,1129,1508,3520,ON
873,2026-05-24 22:09:13.102,35.1,12.04,3.112,25294,124.32,75.39,647,1132,1511,3521,ON
874,2026-05-24 22:09:13.602,35.1,12.04,3.110,25325,124.23,75.48,647,1132,1510,3517,ON
875,2026-05-24 22:09:14.102,35.1,12.02,3.121,25367,124.14,75.57,648,1133,1510,3482,ON
876,2026-05-24 22:09:14.602,35.1,12.01,3.098,25412,124.06,75.65,647,1133,1509,3504,ON
877,2026-05-24 22:09:15.102,35.1,12.03,3.109,25460,123.97,75.74,648,1133,1509,3514,ON
878,2026-05-24 22:09:15.602,35.1,12.04,3.111,25505,123.89,75.82,648,1135,1509,3531,ON
879,2026-05-24 22:09:16.102,35.1,12.06,3.103,25552,123.80,75.91,647,1133,1507,3494,ON
880,2026-05-24 22:09:16.602,35.1,12.07,3.108,25589,123.71,76.00,646,1132,1506,3489,ON
881,2026-05-24 22:09:17.102,35.1,12.07,3.111,25635,123.63,76.08,648,1135,1508,3511,ON
882,2026-05-24 22:09:17.602,35.1,12.07,3.108,25678,123.54,76.17,648,1137,1509,3533,ON
883,2026-05-24 22:09:18.102,35.1,12.07,3.114,25713,123.45,76.26,650,1139,1511,3540,ON
884,2026-05-24 22:09:18.602,35.1,12.06,3.094,25754,123.37,76.34,648,1138,1508,3507,ON
885,2026-05-24 22:09:19.102,35.1,12.09,3.109,25792,123.28,76.43,648,1138,1508,3499,ON
886,2026-05-24 22:09:19.602,35.1,12.08,3.095,25834,123.19,76.52,649,1140,1509,3517,ON
887,2026-05-24 22:09:20.102,35.1,12.10,3.095,25879,123.11,76.60,650,1141,1510,3547,ON
888,2026-05-24 22:09:20.602,35.1,12.11,3.090,25925,123.01,76.70,649,1141,1511,3528,ON
889,2026-05-24 22:09:21.102,35.1,12.12,3.107,25972,122.93,76.78,649,1141,1510,3512,ON
890,2026-05-24 22:09:21.602,35.1,12.10,3.095,26015,122.85,76.86,650,1143,1511,3528,ON
891,2026-05-24 22:09:22.102,35.1,12.09,3.106,26046,122.76,76.95,651,1145,1512,3527,ON
892,2026-05-24 22:09:22.602,35.1,12.09,3.105,26084,122.67,77.04,651,1146,1511,3521,ON
893,2026-05-24 22:09:23.102,35.1,12.08,3.109,26127,122.59,77.12,651,1146,1511,3523,ON
894,2026-05-24 22:09:23.602,35.1,12.07,3.112,26182,122.49,77.22,652,1147,1513,3507,ON
895,2026-05-24 22:09:24.102,35.1,12.06,3.087,26231,122.41,77.30,653,1150,1515,3540,ON
896,2026-05-24 22:09:24.602,35.1,12.09,3.105,26280,122.32,77.39,654,1151,1515,3557,ON
897,2026-05-24 22:09:25.102,35.1,12.10,3.101,26320,122.24,77.47,655,1154,1519,3527,ON
898,2026-05-24 22:09:25.602,35.1,12.10,3.102,26353,122.15,77.56,654,1153,1517,3513,ON
899,2026-05-24 22:09:26.102,35.1,12.10,3.105,26386,122.07,77.64,654,1154,1517,3540,ON
900,2026-05-24 22:09:26.602,35.1,12.09,3.114,26433,121.98,77.73,654,1154,1515,3544,ON
901,2026-05-24 22:09:27.102,35.1,12.07,3.112,26481,121.89,77.82,654,1154,1514,3549,ON
902,2026-05-24 22:09:27.602,35.1,12.06,3.101,26525,121.80,77.91,653,1154,1514,3538,ON
903,2026-05-24 22:09:28.102,35.1,12.08,3.113,26567,121.72,77.99,653,1154,1514,3530,ON
904,2026-05-24 22:09:28.602,35.1,12.09,3.104,26626,121.63,78.08,654,1155,1513,3552,ON
905,2026-05-24 22:09:29.102,35.1,12.09,3.112,26683,121.54,78.17,654,1157,1514,3552,ON
